,Episode End Value,action,Nepse Data,Stock price,Normal Investor 
472,12748.9660195043,2,1242.43,572.10105204367,8582.77122551606
473,12816.1283628605,2,1241.63,568.437651496965,8527.81217818084
474,12762.3984881755,2,1246.52,571.490485285886,8573.61138429353
475,12748.9660195043,1,1244.54,569.04821825475,8536.97201940339
476,12802.6958941893,2,1241.84,568.437651496965,8527.81217818084
477,12789.263425518,2,1249.93,570.879918528102,8564.45154307099
478,12628.073801463,2,1241.11,570.269351770318,8555.29170184846
479,12654.9387388055,2,1227.49,562.942550676909,8445.37360717802
480,12775.8309568468,2,1216.93,564.163684192477,8463.6932896231
481,12789.263425518,2,1224.36,569.658785012534,8546.13186062592
482,12762.3984881755,2,1221.46,570.269351770318,8555.29170184846
483,12829.5608315318,2,1220.98,569.04821825475,8536.97201940339
484,12802.6958941893,2,1207.28,572.10105204367,8582.77122551606
485,12816.1283628605,2,1219.2,570.879918528102,8564.45154307099
486,12668.3712074768,2,1222.53,571.490485285886,8573.61138429353
487,12735.533550833,0,1205.79,564.774250950261,8472.85313084563
488,12735.533550833,2,1207.57,567.827084739181,8518.6523369583
489,12775.8309568467,0,1208.89,565.99538446583,8491.17281329071
490,12775.8309568467,2,1205.02,567.827084739181,8518.6523369583
491,12842.993300203,0,1195.45,561.721417161341,8427.05392473295
492,12842.993300203,2,1190.2,564.774250950261,8472.85313084563
493,12896.723174888,0,1181.75,562.331983919125,8436.21376595549
494,12896.723174888,2,1182.74,564.774250950261,8472.85313084563
495,12919.3324619287,0,1181.24,558.601421029065,8380.2471360858
496,12919.3324619287,2,1166.63,559.584433509096,8394.99448045407
497,12919.0516012201,0,1159.82,559.901928223144,8399.75759788979
498,12919.0516012201,2,1161.49,559.889716887989,8399.57440106535
499,12879.1693806017,0,1159.08,561.013159722311,8416.42850891481
500,12879.1693806017,2,1148.36,559.279150130205,8390.41455984282
501,12837.0402743146,0,1130.89,557.447449856852,8362.9350361752
502,12837.0402743146,2,1131.73,555.615749583501,8335.45551250761
503,12689.2831189308,0,1131.73,558.668583372421,8381.25471862028
504,12689.2831189308,2,1120.84,551.952349036796,8280.49646517238
505,12931.0675550133,0,1131.7,553.784049310148,8307.97598883999
506,12931.0675550133,2,1144.19,564.774250950261,8472.85313084563
507,12984.7974296983,0,1141.1,562.942550676909,8445.37360717802
508,12984.7974296983,2,1141.18,565.384817708046,8482.01297206818
509,13078.8247103971,0,1148.78,567.827084739181,8518.6523369583
510,13078.8247103971,0,1167.67,572.10105204367,8582.77122551606
511,13078.8247103971,2,1182.78,580.648986652647,8711.00900263157
512,13105.6896477396,0,1168.17,581.870120168215,8729.32868507663
513,13105.6896477396,2,1162.7,583.091253683784,8747.64836752172
514,13575.8260512333,0,1165.97,586.144087472703,8793.44757363438
515,13575.8260512333,2,1198.18,607.513923995146,9114.04201642314
516,13548.9611138908,2,1191.74,614.840725088555,9223.96011109358
517,14825.0456376595,2,1186.03,613.619591572986,9205.64042864849
518,15563.8314145782,2,1216.27,671.623433562473,10075.8253447894
519,15375.7768531808,2,1215.16,705.204605240596,10579.6166120289
520,14865.3430436733,2,1204.54,696.65667063162,10451.3788349134
521,14945.9378557008,2,1187.28,673.455133835825,10103.304868457
522,14731.0183569608,2,1185.91,677.118534382529,10158.2639157922
523,14690.720950947,2,1180.43,667.349466257984,10011.7064562316
524,14663.8560136045,2,1178.87,665.517765984632,9984.22693256404
525,14851.910575002,2,1170.79,664.296632469064,9965.90725011897
526,14798.180700317,2,1177.46,672.844567078041,10094.1450272345
527,14825.0456376595,2,1177.07,670.402300046904,10057.5056623443
528,14811.6131689883,2,1179.36,671.623433562473,10075.8253447894
529,14825.0456376595,2,1180.84,671.012866804689,10066.6655035669
530,14878.7755123445,2,1175.05,671.623433562473,10075.8253447894
531,15362.3443845095,2,1178.03,674.065700593609,10112.4647096795
532,15214.5872291258,2,1195.54,696.046103873836,10442.2189936908
533,15093.6950110845,2,1187.97,689.329869538211,10341.4607402429
534,15013.100199057,2,1187.77,683.834768718154,10259.0221692401
535,14771.3157629745,2,1179.17,680.171368171449,10204.0631219049
536,14892.2079810158,2,1168.06,669.181166531336,10039.1859798992
537,14717.5858882895,2,1168.83,674.676267351393,10121.6245509021
538,14825.0456376595,2,1172.98,666.7388995002,10002.5466150091
539,14690.720950947,2,1172.78,671.623433562473,10075.8253447894
540,14757.8832943033,2,1162.09,665.517765984632,9984.22693256404
541,14731.0183569608,2,1164.89,668.570599773553,10030.0261386767
542,14717.5858882895,2,1160.99,667.349466257984,10011.7064562316
543,14663.8560136045,2,1160.59,666.7388995002,10002.5466150091
544,14663.8560136045,2,1161.63,664.296632469064,9965.90725011897
545,14489.2339208783,2,1153.06,664.296632469064,9965.90725011897
546,14435.5040461933,2,1144.27,656.359264617871,9846.829314226
547,14314.6118281521,2,1147.1,653.916997586735,9810.18994933586
548,14220.5845474533,2,1139.72,648.421896766678,9727.75137833304
549,13777.3130813021,2,1139.57,644.14792946219,9663.63248977529
550,13817.6104873158,0,1127.53,623.999226455315,9361.3577294316
551,13817.6104873158,2,1128.86,625.830926728668,9388.83725309922
552,13737.0156752883,2,1128.19,625.830926728668,9388.83725309922
553,13616.1234572471,2,1121.08,622.167526181964,9333.87820576401
554,13495.2312392058,2,1112.87,616.672425361907,9251.43963476118
555,13602.6909885758,0,1109.72,611.17732454185,9169.00106375835
556,13602.6909885758,2,1102.51,616.061858604123,9242.27979353864
557,13218.0339311719,2,1124.96,634.989428095428,9526.23487143724
558,13218.0339311719,2,1112.23,616.672425361907,9251.43963476118
559,13089.8149120372,2,1113.07,616.672425361907,9251.43963476118
560,13218.0339311719,0,1102.32,610.566757784066,9159.84122253582
561,13218.0339311719,2,1109.73,616.672425361907,9251.43963476118
562,13282.1434407392,0,1102.56,616.672425361907,9251.43963476118
563,13282.1434407392,2,1105.53,619.725259150827,9297.23884087385
564,13355.4114516733,2,1100.58,641.09509567327,9617.83328366262
565,13624.0608250983,2,1102.64,644.758496219974,9672.79233099783
566,14014.8235500801,0,1111.76,658.190964891224,9874.30883789362
567,14014.8235500801,0,1127.77,677.729101140313,10167.4237570148
568,14014.8235500801,2,1128.65,683.834768718154,10259.0221692401
569,14112.5142313255,2,1142.93,681.392501687018,10222.38280435
570,13917.1328688346,2,1163.26,686.27703574929,10295.6615341303
571,13917.1328688346,2,1150.1,676.507967624745,10149.1040745697
572,13978.189544613,2,1155.46,676.507967624745,10149.1040745697
573,13795.0195172778,2,1161.45,679.560801413666,10194.9032806824
574,13782.8081821221,2,1153.98,670.402300046904,10057.5056623443
575,13489.7361383858,2,1147.15,669.79173328912,10048.3458211218
576,13477.5248032301,2,1140.6,655.138131102303,9828.50963178093
577,13611.8494899426,2,1134.8,654.527564344519,9819.3497905584
578,13660.6948305653,2,1138.67,661.243798680144,9920.1080440063
579,13758.3855118108,2,1140.72,663.68606571128,9956.74740889644
580,13807.2308524335,2,1142.61,668.570599773553,10030.0261386767
581,13733.9628414994,1,1144.53,671.012866804689,10066.6655035669
582,13733.9628414994,2,1143.59,667.349466257984,10011.7064562316
583,13807.2308524335,0,1149.99,667.349466257984,10011.7064562316
584,13807.2308524335,2,1163.82,671.012866804689,10066.6655035669
585,13733.9628414994,2,1165.84,668.570599773553,10030.0261386767
586,13782.8081821221,2,1165.2,664.907199226848,9975.0670913415
587,13978.189544613,1,1182.36,667.349466257984,10011.7064562316
588,13917.1328688346,2,1191.68,677.118534382529,10158.2639157922
589,13819.4421875892,2,1181.1,674.065700593609,10112.4647096795
590,13807.2308524335,2,1184.61,669.181166531336,10039.1859798992
591,13819.4421875892,2,1184.02,668.570599773553,10030.0261386767
592,13929.3442039903,2,1188.71,669.181166531336,10039.1859798992
593,13990.4008797687,2,1212.05,674.676267351393,10121.6245509021
594,13990.4008797687,2,1217.04,677.729101140313,10167.4237570148
595,14112.5142313255,2,1232.26,677.729101140313,10167.4237570148
596,14454.4316156846,2,1264.2,683.834768718154,10259.0221692401
597,14356.7409344392,2,1256.94,700.930637936108,10515.4977234711
598,14356.7409344392,2,1260.68,696.046103873836,10442.2189936908
599,14417.7976102176,2,1279.29,696.046103873836,10442.2189936908
600,15809.8898179652,1,1292.12,699.098937662756,10488.0181998035
601,16505.9359218391,1,1314.51,768.703548050139,11532.2400991726
602,15956.4258398334,1,1310.31,803.505853243832,12054.3510488572
603,15748.8210157368,1,1298.6,776.030349143549,11642.158193843
604,15412.9426034805,1,1294.39,765.650107938719,11486.4317968919
605,15474.011405709,1,1277.68,748.856187325905,11234.4861343479
606,15458.7442051519,1,1299.41,751.909627437326,11280.2944366286
607,15412.9426034805,1,1301.28,751.146267409471,11268.8423610584
608,15260.2705979095,2,1297.6,748.856187325905,11234.4861343479
609,15061.7969906672,1,1291.96,741.222587047354,11119.9653786461
610,15092.3313917814,1,1295.03,731.298906685237,10971.0883962337
611,15138.1329934527,1,1301.34,732.825626740947,10993.9925473741
612,15122.8657928956,1,1315.45,735.115706824513,11028.3487740846
613,15122.8657928956,1,1321,734.352346796657,11016.8966985144
614,15015.9953889959,1,1318.71,734.352346796657,11016.8966985144
615,14725.9185784109,2,1316.84,729.008826601671,10936.7321695232
616,14680.1169767396,1,1307.71,714.504986072423,10719.1427336897
617,14786.9873806393,1,1312.14,712.214905988858,10684.7865069792
618,14786.9873806393,1,1319.63,717.558426183844,10764.9510359704
619,14710.6513778538,1,1314.55,717.558426183844,10764.9510359704
620,14603.7809739541,1,1302.61,713.741626044568,10707.6906581195
621,14542.7121717257,1,1302.96,708.398105849582,10627.5261291283
622,14496.9105700544,1,1305.49,705.344665738162,10581.7178268476
623,14710.6513778538,1,1313.88,703.054585654596,10547.361600137
624,14710.6513778538,1,1319.47,713.741626044568,10707.6906581195
625,14603.7809739541,1,1305.68,713.741626044568,10707.6906581195
626,14542.7121717257,1,1292.84,708.398105849582,10627.5261291283
627,14481.6433694973,1,1289.28,705.344665738162,10581.7178268476
628,14481.6433694973,1,1284.59,702.291225626741,10535.9095245668
629,14359.5057650404,2,1275.81,702.291225626741,10535.9095245668
630,14359.5057650404,2,1275.98,696.1843454039,10444.2929200054
631,14359.5057650404,2,1272.49,696.1843454039,10444.2929200054
632,14283.1697622549,2,1269.56,696.1843454039,10444.2929200054
633,14237.3681605836,2,1258.27,692.367545264624,10387.0325421545
634,14222.1009600265,2,1260.9,690.077465181059,10352.6763154439
635,14130.4977566839,2,1258.67,689.314105153203,10341.2242398737
636,14115.2305561268,2,1258.47,684.733944986072,10272.5117864526
637,14054.1617538984,2,1261.07,683.970584958217,10261.0597108825
638,13977.8257511129,2,1258.29,680.917144846797,10215.2514086017
639,13794.6193444276,2,1257.16,677.100344707521,10157.9910307508
640,13809.8865449847,2,1244.89,667.940024373259,10020.5661239087
641,13977.8257511129,1,1242.04,668.703384401114,10032.0181994788
642,14206.8337594694,2,1253.06,677.100344707521,10157.9910307508
643,14099.9633555697,2,1268.68,688.550745125348,10329.7721643036
644,14008.3601522271,2,1260.47,683.207224930362,10249.6076353123
645,13886.2225477702,2,1256.05,678.627064763231,10180.8951818912
646,14069.4289544555,2,1247.35,672.52018454039,10089.2785773298
647,14038.8945533413,1,1250.27,681.680504874652,10226.7034841719
648,14008.3601522271,2,1249.15,680.153784818942,10203.7993330316
649,14115.2305561268,1,1248.53,678.627064763231,10180.8951818912
650,14069.4289544555,2,1249.49,683.970584958217,10261.0597108825
651,14191.5665589123,2,1254.57,681.680504874652,10226.7034841719
652,14176.2993583552,2,1259.02,687.787385097493,10318.3200887334
653,14099.9633555697,2,1274.86,687.024025069638,10306.8680131632
654,14023.6273527842,2,1272.5,683.207224930362,10249.6076353123
655,14023.6273527842,2,1268.75,679.390424791086,10192.3472574614
656,14023.6273527842,2,1271.23,679.390424791086,10192.3472574614
657,13977.8257511129,1,1277.17,679.390424791086,10192.3472574614
658,13947.2913499987,0,1284.07,677.100344707521,10157.9910307508
659,13947.2913499987,1,1269.92,675.573624651811,10135.0868796105
660,13947.2913499987,1,1252.81,670.99346448468,10066.3744261894
661,13947.2913499987,1,1255.99,667.176664345404,10009.1140483385
662,13947.2913499987,1,1259.38,666.413304317549,9997.6619727683
663,13947.2913499987,1,1265.58,670.230104456825,10054.9223506192
664,13947.2913499987,1,1263.84,671.756824512535,10077.8265017596
665,13947.2913499987,1,1259.64,668.703384401114,10032.0181994788
666,13947.2913499987,1,1255.1,668.703384401114,10032.0181994788
667,13947.2913499987,0,1245.73,667.940024373259,10020.5661239087
668,13947.2913499987,1,1248.49,667.940024373259,10020.5661239087
669,13947.2913499987,0,1238.56,666.413304317549,9997.6619727683
670,13947.2913499987,1,1233.72,664.886584261838,9974.75782162793
671,13947.2913499987,1,1233.85,667.940024373259,10020.5661239087
672,13947.2913499987,1,1231.07,667.940024373259,10020.5661239087
673,13947.2913499987,1,1225.9,664.123224233983,9963.30574605775
674,13947.2913499987,1,1224.04,669.466744428969,10043.470275049
675,13947.2913499987,1,1214.84,662.596504178273,9940.40159491739
676,13947.2913499987,1,1222.07,663.359864206128,9951.85367048757
677,13947.2913499987,1,1213.64,660.306424094707,9906.04536820684
678,13947.2913499987,1,1214.06,659.543064066852,9894.59329263666
679,13947.2913499987,0,1213.07,659.543064066852,9894.59329263666
680,13947.2913499987,2,1209.62,651.146103760446,9768.62046136468
681,13947.2913499987,2,1203.13,643.512503481894,9654.09970566286
682,13851.1079864889,2,1208.01,643.512503481894,9654.09970566286
683,13722.8635018092,0,1197.75,638.932343314763,9585.38725224177
684,13722.8635018092,2,1196.42,632.825463091922,9493.77064768032
685,13538.1303750683,0,1184.79,616.794902506964,9253.27706070651
686,13538.1303750683,2,1170.34,608.397942200557,9127.30422943452
687,13538.1303750683,0,1190.91,618.321622562674,9276.18121184687
688,13538.1303750683,2,1194.77,618.321622562674,9276.18121184687
689,13409.8858903886,0,1191.07,616.794902506964,9253.27706070651
690,13409.8858903886,2,1178.46,610.688022284123,9161.66045614507
691,13265.610845124,0,1168.92,609.924662256267,9150.20838057487
692,13265.610845124,2,1166.67,603.054422005571,9047.13970044325
693,13148.0534008343,0,1163.21,600.764341922006,9012.78347373271
694,13148.0534008343,2,1157.89,595.420821727019,8932.61894474143
695,12980.1141947061,0,1140.02,587.023861420613,8806.64611346944
696,12980.1141947061,2,1123.84,579.390261142061,8692.12535776762
697,13198.4351626727,0,1150.74,581.680341225627,8726.48158447817
698,13198.4351626727,2,1173.43,591.604021587744,8875.35856689053
699,13080.877718383,0,1155.3,584.733781337047,8772.28988675889
700,13080.877718383,2,1139.26,579.390261142061,8692.12535776762
701,13030.4959565446,0,1140.99,580.153621169916,8703.5774333378
702,13030.4959565446,2,1134.57,577.863541086351,8669.22120662727
703,13080.8777183831,0,1131.53,574.81010097493,8623.41290434653
704,13080.8777183831,2,1129.81,577.100181058496,8657.76913105709
705,13366.3743688009,0,1125.15,573.28338091922,8600.50875320617
706,13366.3743688009,2,1135.57,586.260501392758,8795.19403789926
707,13248.8169245112,0,1145.69,583.970421309192,8760.83781118871
708,13248.8169245112,2,1140.71,578.626901114206,8680.67328219744
709,13164.8473214471,0,1149.4,587.787221448468,8818.09818903962
710,13164.8473214471,2,1149.01,583.970421309192,8760.83781118871
711,13248.8169245112,0,1136.96,580.153621169916,8703.5774333378
712,13248.8169245112,2,1142.05,583.970421309192,8760.83781118871
713,13349.5804481881,0,1137.04,587.787221448468,8818.09818903962
714,13349.5804481881,2,1137.75,592.367381615599,8886.81064246071
715,13416.7561306393,0,1132.4,592.367381615599,8886.81064246071
716,13416.7561306393,2,1134.8,595.420821727019,8932.61894474143
717,13483.9318130906,0,1142.6,607.634582172702,9115.85215386434
718,13483.9318130906,2,1149.34,610.688022284123,9161.66045614507
719,13500.7257337034,0,1146.17,612.214742339833,9184.56460728543
720,13500.7257337034,2,1139.29,612.978102367688,9196.0166828556
721,13416.7561306393,0,1140.26,610.688022284123,9161.66045614507
722,13416.7561306393,2,1139.46,606.871222144847,9104.40007829416
723,13315.9926069624,0,1138.02,607.634582172702,9115.85215386434
724,13315.9926069624,2,1131.97,603.054422005571,9047.13970044325
725,13534.313574929,0,1131.8,596.184181754875,8944.07102031162
726,13534.313574929,2,1145.57,606.107862116992,9092.94800272398
727,13366.3743688009,0,1139.96,610.688022284123,9161.66045614507
728,13366.3743688009,2,1135.16,603.054422005571,9047.13970044325
729,13222.0993235362,0,1135.95,609.161302228412,9138.75630500469
730,13222.0993235362,2,1131.36,602.291061977716,9035.68762487307
731,13190.0382023663,0,1131.13,606.107862116992,9092.94800272398
732,13190.0382023663,2,1129.99,604.581142061281,9070.0438515836
733,13045.7631571017,0,1128.34,606.107862116992,9092.94800272398
734,13045.7631571017,2,1120.6,599.237621866295,8989.87932259234
735,13077.8242782716,0,1110.08,599.237621866295,8989.87932259234
736,13077.8242782716,2,1110.08,600.764341922006,9012.78347373271
737,13238.1298841212,0,1109.17,600.00098189415,9001.33139816252
738,13238.1298841212,2,1117.46,607.634582172702,9115.85215386434
739,13847.2911863496,0,1112.79,613.741462395543,9207.46875842578
740,13847.2911863496,2,1112.86,642.749143454039,9642.64763009268
741,14007.5967921992,2,1111.99,635.115543175488,9528.12687439087
742,14424.3913674081,0,1115.75,642.749143454039,9642.64763009268
743,14424.3913674081,0,1124.47,662.596504178273,9940.40159491739
744,14424.3913674081,2,1131.92,679.390424791086,10192.3472574614
745,14408.3608068231,2,1135.38,676.336984679666,10146.5389551807
746,14344.2385644833,2,1148.89,675.573624651811,10135.0868796105
747,14408.3608068231,2,1151.37,672.52018454039,10089.2785773298
748,14889.2776243719,2,1161.48,675.573624651811,10135.0868796105
749,14680.8803367674,2,1172.65,698.474425487465,10478.6491467159
750,14424.3913674081,2,1167.87,688.550745125348,10329.7721643036
751,14392.3302462381,2,1154.12,676.336984679666,10146.5389551807
752,14344.2385644833,2,1155.38,674.810264623955,10123.6348040403
753,14280.1163221434,2,1152.07,672.52018454039,10089.2785773298
754,14248.0552009735,2,1149.65,669.466744428969,10043.470275049
755,14488.5136097479,2,1150.82,667.940024373259,10020.5661239087
756,14408.3608068231,2,1168.58,679.390424791086,10192.3472574614
757,14857.2165032019,2,1166.22,675.573624651811,10135.0868796105
758,14937.3693061267,2,1168.04,696.947705431755,10455.7449955756
759,15241.9499572409,2,1167.42,700.764505571031,10513.0053734265
760,15931.2640623941,2,1162.43,715.268346100279,10730.5948092599
761,15835.0806988844,2,1167.96,748.09282729805,11223.0340587777
762,15610.652850695,2,1166.04,743.512667130919,11154.3216053566
763,15450.3472448454,2,1169.5,732.825626740947,10993.9925473741
764,15690.8056536198,2,1166.22,725.192026462396,10879.4717916723
765,15706.8362142047,2,1182.31,736.642426880223,11051.252925225
766,15610.652850695,2,1200.7,737.405786908078,11062.7050007952
767,15626.6834112799,2,1216.93,732.825626740947,10993.9925473741
768,15610.652850695,2,1209.6,733.588986768802,11005.4446229443
769,16332.0280770181,2,1213.12,732.825626740947,10993.9925473741
770,16267.9058346783,1,1255.72,767.176827994429,11509.3359480322
771,16251.8752740933,1,1270.87,764.123387883008,11463.5276457515
772,16380.119758773,1,1263.38,763.360027855153,11452.0755701813
773,16877.0671369067,1,1284.23,769.466908077994,11543.6921747428
774,17694.6257267395,1,1310.23,793.131068941504,11898.7065174184
775,17293.8617121156,1,1343.66,832.062430362117,12482.7623714976
776,17213.7089091908,1,1317.12,812.978429665738,12196.4604822431
777,17374.0145150404,1,1320.47,809.161629526462,12139.2001043922
778,17854.9313325891,1,1313.42,816.795229805014,12253.720860094
779,17742.7174084944,1,1297.48,839.696030640669,12597.2831271995
780,18127.4508625334,1,1276.68,834.352510445682,12517.1185982082
781,18448.0620742326,1,1300.63,852.673151114206,12791.9684118925
782,18399.9703924777,1,1306.15,867.940351671309,13021.0099232962
783,18383.9398318927,1,1305.88,865.650271587744,12986.6536965856
784,18383.9398318927,1,1325.39,864.886911559888,12975.2016210154
785,18303.787028968,1,1346.65,864.886911559888,12975.2016210154
786,18063.3286201936,1,1349.14,861.070111420613,12917.9412431645
787,18143.4814231184,1,1337.05,849.619711002786,12746.1601096118
788,18255.6953472131,1,1342.36,853.436511142061,12803.4204874627
789,18079.3591807785,1,1333.69,858.780031337047,12883.585016454
790,18095.3897413635,0,1319.99,850.38307103064,12757.612185182
791,18095.3897413635,0,1324.27,851.146431058496,12769.0642607522
792,18095.3897413635,1,1341.38,856.489951253482,12849.2287897435
793,18095.3897413635,1,1345.98,858.016671309192,12872.1329408838
794,18095.3897413635,1,1344.59,862.596831476323,12940.8453943049
795,18095.3897413635,1,1363.98,896.948032729805,13456.1887949631
796,18095.3897413635,1,1398.24,918.322113509749,13776.8469109281
797,18095.3897413635,1,1400.01,912.215233286908,13685.2303063667
798,18095.3897413635,1,1405.26,905.344993036212,13582.1616262351
799,18095.3897413635,1,1434.58,946.56643454039,14200.5737070248
800,18095.3897413635,1,1504.14,984.734435933148,14773.1774855339
801,18095.3897413635,1,1502.18,987.787876044568,14818.9857878146
802,18095.3897413635,1,1545.2,1061.07043871866,15918.385042552
803,18095.3897413635,1,1596.13,1140.4598816156,17109.4009018509
804,18095.3897413635,1,1632.18,1116.79572075209,16754.3865591753
805,18095.3897413635,1,1591.36,1068.70403899721,16032.9057982538
806,18095.3897413635,1,1495.3,976.337475626741,14647.2046542619
807,18095.3897413635,1,1509.68,998.47491643454,14979.3148457972
808,18095.3897413635,1,1441.2,954.200034818942,14315.0944627267
809,18095.3897413635,1,1435.7,954.963394846797,14326.5465382968
810,18095.3897413635,1,1349.32,876.337311977716,13146.9827545682
811,18095.3897413635,1,1423.09,923.665633704735,13857.0114399194
812,18095.3897413635,1,1377.18,906.108353064067,13593.6137018052
813,18095.3897413635,1,1313.04,839.696030640669,12597.2831271995
814,18095.3897413635,1,1316.4,841.222750696379,12620.1872783398
815,18095.3897413635,1,1272.07,806.871549442897,12104.8438776817
816,18095.3897413635,1,1255.8,787.787548746518,11818.5419884271
817,18095.3897413635,1,1269.31,808.398269498607,12127.748028822
818,18095.3897413635,1,1251.46,804.581469359331,12070.4876509711
819,18095.3897413635,2,1226.16,780.917308495822,11715.4733082955
820,19447.300350695,2,1201.58,758.016507660167,11371.9110411901
821,21325.9293792465,2,1196.35,816.795229805014,12253.720860094
822,22783.183672422,1,1260.76,898.474752785515,13479.0929461034
823,20623.6381536198,1,1336.53,961.833635097493,14429.6152184285
824,21378.6012211685,1,1256.11,867.940351671309,13021.0099232962
825,21870.2050791073,1,1265.46,900.764832869081,13513.449172814
826,22133.5642887173,1,1298.73,922.138913649025,13834.107288779
827,21940.4342016699,1,1336.67,933.589314066852,14005.8884223318
828,23064.1001626727,1,1326.54,925.192353760446,13879.9155910598
829,22870.9700756254,1,1340.29,974.047395543176,14612.8484275514
830,22906.0846369067,1,1342.41,965.650435236769,14486.8755962794
831,23028.9856013914,1,1347.45,967.177155292479,14509.7797474197
832,25258.7602427563,1,1394.77,972.520675487465,14589.944276411
833,24082.4224398314,1,1479.03,1069.46739902507,16044.357873824
834,23959.5214753468,1,1464.94,1018.32227715877,15277.0688106218
835,23836.6205108621,1,1449.95,1012.97875696379,15196.9042816306
836,24222.8806849569,1,1432.45,1007.6352367688,15116.7397526393
837,25223.645681475,1,1442.62,1024.42915738162,15368.6854151834
838,24837.3855073803,1,1465.11,1067.94067896936,16021.4537226837
839,24714.4845428956,1,1462.48,1051.14675835655,15769.5080601397
840,24240.4379655975,1,1454.89,1045.80323816156,15689.3435311484
841,24363.3389300823,1,1431.53,1025.19251740947,15380.1374907535
842,23889.2923527842,1,1439.06,1030.53603760446,15460.3020197448
843,23977.0787559874,1,1396.28,1009.92531685237,15151.0959793499
844,23836.6205108621,0,1403.87,1013.74211699164,15208.3563572008
845,23836.6205108621,1,1381.38,1007.6352367688,15116.7397526393
846,23836.6205108621,1,1392.68,1025.19251740947,15380.1374907535
847,23836.6205108621,1,1430.42,1043.51315807799,15654.9873044378
848,23836.6205108621,1,1423.81,1037.40627785515,15563.3706998764
849,23836.6205108621,1,1425.32,1033.58947771588,15506.1103220256
850,23836.6205108621,1,1408.79,1023.66579735376,15357.2333396132
851,23836.6205108621,1,1391.46,1015.26883704735,15231.2605083411
852,23836.6205108621,1,1402.22,1030.53603760446,15460.3020197448
853,23836.6205108621,1,1407.9,1038.16963788301,15574.8227754466
854,23836.6205108621,1,1391.3,1021.3757172702,15322.8771129027
855,23836.6205108621,1,1397.57,1026.71923746518,15403.0416418939
856,23836.6205108621,1,1410.34,1039.69635793872,15597.726926587
857,23836.6205108621,1,1431.61,1056.49027855153,15849.6725891309
858,23836.6205108621,1,1440.94,1052.67347841226,15792.4122112801
859,23836.6205108621,1,1462.04,1039.69635793872,15597.726926587
860,23836.6205108621,1,1458.04,1047.32995821727,15712.2476822888
861,23836.6205108621,1,1484.99,1064.88723885794,15975.645420403
862,23836.6205108621,1,1510.57,1057.25363857939,15861.1246647012
863,23836.6205108621,1,1510.42,1049.62003830084,15746.6039089994
864,23836.6205108621,1,1499.98,1048.85667827298,15735.1518334291
865,23836.6205108621,1,1487.81,1038.93299791086,15586.2748510167
866,23836.6205108621,1,1495.16,1045.0398781337,15677.8914555782
867,23836.6205108621,1,1508.21,1053.43683844011,15803.8642868502
868,23836.6205108621,1,1520.69,1063.36051880223,15952.7412692626
869,23836.6205108621,2,1537.25,1087.02467966574,16307.7556119382
870,23719.0630665725,1,1540.51,1081.68115947075,16227.5910829469
871,23618.2995428956,1,1536.04,1076.33763927577,16147.4265539557
872,23651.8873841213,1,1541.4,1071.75747910864,16078.7141005347
873,23651.8873841213,1,1572.19,1073.28419916435,16101.618251675
874,23534.3299398315,1,1575.18,1073.28419916435,16101.618251675
875,23198.4515275753,1,1569.06,1067.94067896936,16021.4537226837
876,23332.8028924778,1,1546.16,1052.67347841226,15792.4122112801
877,23332.8028924778,1,1555.53,1058.7803586351,15884.0288158415
878,23198.4515275753,1,1561.27,1058.7803586351,15884.0288158415
879,23080.8940832855,1,1565.56,1052.67347841226,15792.4122112801
880,23047.3062420599,1,1560.83,1047.32995821727,15712.2476822888
881,22963.3366389957,1,1553.62,1045.80323816156,15689.3435311484
882,23131.2758451241,1,1550.43,1041.98643802228,15632.0831532975
883,23215.245448188,1,1571.04,1049.62003830084,15746.6039089994
884,22946.542718383,1,1585.76,1053.43683844011,15803.8642868502
885,23013.7184008343,1,1582.13,1041.22307799443,15620.6310777273
886,23013.7184008343,1,1586.29,1044.27651810585,15666.4393800081
887,23064.1001626728,1,1600.98,1044.27651810585,15666.4393800081
888,23316.0089718648,1,1589.64,1046.56659818942,15700.7956067187
889,23114.4819245111,1,1576.27,1058.01699860724,15872.5767402713
890,23114.4819245111,1,1578.01,1048.85667827298,15735.1518334291
891,23097.6880038984,1,1568.59,1048.85667827298,15735.1518334291
892,23114.4819245111,1,1561.17,1048.09331824513,15723.699757859
893,23013.7184008343,1,1562.46,1048.85667827298,15735.1518334291
894,23047.3062420599,1,1556.8,1044.27651810585,15666.4393800081
895,23148.0697657368,1,1570.38,1045.80323816156,15689.3435311484
896,23366.3907337034,1,1583.61,1050.38339832869,15758.0559845695
897,23483.948177993,1,1597.72,1060.30707869081,15906.9329669819
898,23803.0326696365,2,1606.26,1065.65059888579,15987.0974959731
899,23786.2387490238,1,1647.46,1080.15443941504,16204.6869318066
900,23819.8265902494,1,1645.68,1079.39107938719,16193.2348562364
901,23685.4752253469,1,1640.96,1080.9177994429,16216.1390073768
902,23752.6509077981,1,1637.63,1074.81091922006,16124.5224028154
903,23685.4752253469,1,1643.04,1077.86435933148,16170.3307050961
904,23702.2691459596,1,1640.64,1074.81091922006,16124.5224028154
905,23920.5901139262,1,1636.17,1075.57427924791,16135.9744783855
906,23903.7961933133,1,1648.58,1085.49795961003,16284.8514607979
