,Episode End Value,action,Nepse Data,Stock price
847,19507.119514978975,2,1166.21,499.62201141226797
848,19706.369072753572,2,1168.03,501.12012838801695
849,19649.44062767515,0,1167.41,506.36353780313794
850,19649.440627675158,2,1162.43,504.86542082739004
851,19820.225962910547,2,1167.95,505.61447931526396
852,20076.403965763606,2,1166.03,510.108830242511
853,19934.082853067473,2,1169.5,516.850356633381
854,20275.653523538203,2,1166.21,513.1050641940091
855,20731.081084165904,2,1182.31,522.093766048502
856,20987.25908701896,2,1200.69,534.078701854494
857,20958.79486447971,2,1216.92,540.820228245364
858,20816.473751783575,2,1209.6,540.071169757489
859,21101.115977175887,2,1213.11,536.325877318117
860,21214.97286733281,1,1255.72,543.8164621968621
861,21214.97286733281,2,1270.86,546.81269614836
862,21499.615092725082,2,1263.38,546.81269614836
