,DeepRL Bot,action,Nepse Data,Stock price,Normal Investor,Date
493,22647.9217546364,2,1224.39,560.2957489301,14234.062797337,2018-07-15
494,22617.2103566336,0,1206.43,547.561754636234,13910.5613701248,2018-07-16
495,22617.2103566336,2,1205.93,546.81269614836,13891.5318744065,2018-07-17
496,22463.6533666194,0,1205.64,547.561754636234,13910.5613701248,2018-07-18
497,22463.6533666193,2,1191.98,543.816462196862,13815.413891533,2018-07-19
498,22493.6157061343,0,1200.09,548.310813124108,13929.5908658432,2018-07-22
499,22493.6157061343,2,1212.36,549.059871611983,13948.6203615615,2018-07-23
500,22493.6157061343,0,1204.31,536.325877318117,13625.1189343493,2018-07-24
501,22493.6157061343,2,1198.77,536.325877318117,13625.1189343493,2018-07-25
502,22493.6157061343,0,1193.39,536.325877318117,13625.1189343493,2018-07-26
503,22493.6157061343,0,1181.66,536.325877318117,13625.1189343493,2018-07-29
504,22493.6157061343,0,1194.5,536.325877318117,13625.1189343493,2018-07-30
505,22493.6157061343,0,1199.27,535.576818830243,13606.089438631,2018-07-31
506,22493.6157061343,0,1194.35,534.827760342368,13587.0599429126,2018-08-01
507,22493.6157061343,0,1191.2,539.322111269615,13701.2369172228,2018-08-02
508,22493.6157061343,0,1194.82,542.318345221113,13777.3549000963,2018-08-05
509,22493.6157061343,0,1194.38,541.569286733238,13758.3254043779,2018-08-06
510,22493.6157061343,0,1191.47,539.322111269615,13701.2369172228,2018-08-07
511,22493.6157061343,0,1193.87,541.569286733238,13758.3254043779,2018-08-08
512,22493.6157061343,0,1191.31,540.071169757489,13720.2664129411,2018-08-09
513,22493.6157061343,0,1189.88,539.322111269615,13701.2369172228,2018-08-12
514,22493.6157061343,0,1189.67,538.57305278174,13682.2074215044,2018-08-13
515,22493.6157061343,0,1188.21,538.57305278174,13682.2074215044,2018-08-14
516,22493.6157061343,0,1187.32,538.57305278174,13682.2074215044,2018-08-15
517,22493.6157061343,0,1180.63,541.569286733238,13758.3254043779,2018-08-16
518,22493.6157061343,0,1163.94,536.325877318117,13625.1189343493,2018-08-19
519,22493.6157061343,0,1174.37,540.820228245364,13739.2959086595,2018-08-20
520,22493.6157061343,0,1180.98,540.820228245364,13739.2959086595,2018-08-21
521,22493.6157061343,1,1209.71,557.299514978602,14157.9448144635,2018-08-22
522,22493.6157061343,2,1210.32,570.782567760342,14500.4757373941,2018-08-23
523,22230.6961768904,0,1196.29,571.531626248217,14519.5052331125,2018-08-26
524,22230.6961768904,0,1188.07,564.790099857347,14348.2397716472,2018-08-28
525,22230.6961768904,1,1183.89,560.2957489301,14234.062797337,2018-08-29
526,22230.6961768904,1,1182.42,563.291982881598,14310.1807802105,2018-08-30
527,22230.6961768904,1,1178.5,563.291982881598,14310.1807802105,2018-09-02
528,22230.6961768904,1,1175.72,563.291982881598,14310.1807802105,2018-09-03
529,22230.6961768904,1,1177.09,565.539158345221,14367.2692673656,2018-09-04
530,22230.6961768904,1,1172.3,564.790099857347,14348.2397716472,2018-09-05
531,22230.6961768904,1,1181.69,564.790099857347,14348.2397716472,2018-09-06
532,22230.6961768904,1,1190.28,566.288216833096,14386.2987630839,2018-09-09
533,22230.6961768904,1,1206.26,574.527860199715,14595.6232159859,2018-09-10
534,22230.6961768904,1,1210.24,576.025977175464,14633.6822074227,2018-09-11
535,22230.6961768904,1,1234.13,578.273152639087,14690.7706945778,2018-09-12
536,22230.6961768904,1,1229.77,575.276918687589,14614.6527117043,2018-09-13
537,22230.6961768904,1,1218.98,578.273152639087,14690.7706945778,2018-09-16
538,22230.6961768904,1,1210.88,574.527860199715,14595.6232159859,2018-09-17
539,22230.6961768904,1,1217.65,576.025977175464,14633.6822074227,2018-09-18
540,22230.6961768904,1,1230.71,575.276918687589,14614.6527117043,2018-09-20
541,22230.6961768904,1,1244.84,576.775035663338,14652.711703141,2018-09-23
542,22230.6961768904,1,1256.53,577.524094151213,14671.7411988594,2018-09-25
543,22230.6961768904,1,1256.4,576.775035663338,14652.711703141,2018-09-26
544,22230.6961768904,1,1258.81,576.775035663338,14652.711703141,2018-09-27
545,22230.6961768904,1,1255.07,573.77880171184,14576.5937202676,2018-09-30
546,22230.6961768904,1,1257.68,573.029743223966,14557.5642245492,2018-10-01
547,22230.6961768904,1,1280.05,575.276918687589,14614.6527117043,2018-10-02
548,22230.6961768904,1,1277.74,576.025977175464,14633.6822074227,2018-10-03
549,22230.6961768904,1,1267.18,573.029743223966,14557.5642245492,2018-10-04
550,22230.6961768904,1,1256.71,566.288216833096,14386.2987630839,2018-10-07
551,22230.6961768904,1,1238.67,563.291982881598,14310.1807802105,2018-10-08
552,22230.6961768904,0,1241.36,563.291982881598,14310.1807802105,2018-10-09
553,22230.6961768904,1,1230.6,561.793865905849,14272.1217887737,2018-10-10
554,22230.6961768904,1,1227.37,562.542924393723,14291.1512844921,2018-10-11
555,22230.6961768904,1,1214.36,552.805164051355,14043.7678401534,2018-10-14
556,22230.6961768904,1,1220.52,553.55422253923,14062.7973358717,2018-10-15
557,22230.6961768904,1,1217.93,554.303281027104,14081.8268315901,2018-10-21
558,22230.6961768904,1,1218.33,554.303281027104,14081.8268315901,2018-10-22
559,22230.6961768904,1,1228.28,555.052339514979,14100.8563273085,2018-10-23
560,22230.6961768904,1,1242.43,558.797631954351,14196.0038059003,2018-10-24
561,22230.6961768904,0,1241.63,567.786333808845,14424.3577545207,2018-10-25
562,22230.6961768904,1,1246.52,567.786333808845,14424.3577545207,2018-10-28
563,22230.6961768904,1,1244.54,567.03727532097,14405.3282588023,2018-10-29
564,22230.6961768904,1,1241.84,572.280684736091,14538.5347288308,2018-10-30
565,22230.6961768904,0,1249.93,573.77880171184,14576.5937202676,2018-10-31
566,22230.6961768904,1,1241.11,570.033509272468,14481.4462416758,2018-11-01
567,22230.6961768904,1,1227.49,561.793865905849,14272.1217887737,2018-11-04
568,22230.6961768904,1,1216.93,560.2957489301,14234.062797337,2018-11-05
569,22230.6961768904,1,1224.36,560.2957489301,14234.062797337,2018-11-06
570,22230.6961768904,1,1221.46,567.786333808845,14424.3577545207,2018-11-10
571,22230.6961768904,1,1220.98,564.041041369472,14329.2102759288,2018-11-11
572,22230.6961768904,1,1207.28,560.2957489301,14234.062797337,2018-11-13
573,22230.6961768904,1,1219.2,558.797631954351,14196.0038059003,2018-11-14
574,22230.6961768904,1,1222.53,564.041041369472,14329.2102759288,2018-11-15
575,22230.6961768904,1,1205.79,543.067403708987,13796.3843958146,2018-11-18
576,22230.6961768904,1,1207.57,547.561754636234,13910.5613701248,2018-11-19
577,22230.6961768904,2,1208.89,547.561754636234,13910.5613701248,2018-11-20
578,21990.9974607706,0,1205.58,552.805164051355,14043.7678401534,2018-11-21
579,21990.9974607706,2,1195.45,546.81269614836,13891.5318744065,2018-11-22
580,21631.4493865908,0,1190.2,546.81269614836,13891.5318744065,2018-11-25
581,21631.4493865908,2,1181.75,537.823994293866,13663.1779257861,2018-11-26
582,21511.6000285309,2,1182.55,540.071169757489,13720.2664129411,2018-11-27
583,21451.675349501,2,1181.24,537.074935805991,13644.1484300677,2018-11-28
584,21211.9766333811,2,1166.63,535.576818830243,13606.089438631,2018-11-29
585,21211.9766333811,2,1160.28,529.584350927247,13453.853472884,2018-12-02
586,21211.9766333811,2,1161.49,529.584350927247,13453.853472884,2018-12-03
587,21062.1649358063,2,1159.08,529.584350927247,13453.853472884,2018-12-04
588,20642.6921825965,2,1148.36,525.839058487875,13358.7059942922,2018-12-05
589,20612.7298430816,0,1130.89,515.352239657632,13092.2930542351,2018-12-06
590,20612.7298430816,0,1131.73,514.603181169758,13073.2635585168,2018-12-09
591,20612.7298430816,2,1142.26,512.356005706134,13016.1750713616,2018-12-10
592,20582.7675035666,0,1118.19,507.112596291013,12882.9686013331,2018-12-11
593,20582.7675035666,2,1120.84,506.363537803138,12863.9391056147,2018-12-12
594,20612.7298430816,0,1131.7,507.861654778887,12901.9980970515,2018-12-13
595,20612.7298430815,2,1144.19,508.610713266762,12921.0275927698,2018-12-16
596,20522.8428245366,0,1141.1,509.359771754636,12940.0570884882,2018-12-17
597,20522.8428245366,2,1141.18,507.112596291013,12882.9686013331,2018-12-18
598,20672.6545221115,0,1148.78,504.86542082739,12825.880114178,2018-12-19
599,20672.6545221115,2,1167.67,508.610713266762,12921.0275927698,2018-12-20
600,20582.7675035666,0,1182.78,513.854122681883,13054.2340627984,2018-12-23
601,20582.7675035666,2,1168.17,511.60694721826,12997.1455756433,2018-12-24
602,20612.7298430816,0,1162.7,506.363537803138,12863.9391056147,2018-12-25
603,20612.7298430816,2,1165.97,507.112596291013,12882.9686013331,2018-12-26
604,20583.5165620544,0,1198.18,518.34847360913,13168.4110371086,2018-12-27
605,20583.5165620544,2,1191.74,517.599415121255,13149.3815413902,2018-12-30
606,20643.4412410844,1,1186.03,513.854122681883,13054.2340627984,2018-12-31
607,20643.4412410844,0,1216.27,515.352239657632,13092.2930542351,2019-01-01
608,20643.4412410844,0,1215.16,515.352239657632,13092.2930542351,2019-01-02
609,20643.4412410844,0,1204.54,516.101298145506,13111.3225499535,2019-01-03
610,20643.4412410844,0,1187.28,512.356005706134,13016.1750713616,2019-01-06
611,20643.4412410844,0,1185.91,507.112596291013,12882.9686013331,2019-01-07
612,20643.4412410844,2,1180.43,506.363537803138,12863.9391056147,2019-01-08
613,20551.3070470759,0,1178.87,501.120128388017,12730.7326355862,2019-01-09
614,20551.3070470759,0,1170.79,498.872952924394,12673.6441484311,2019-01-10
615,20551.3070470759,0,1177.46,498.123894436519,12654.6146527127,2019-01-13
616,20551.3070470759,0,1177.07,498.872952924394,12673.6441484311,2019-01-14
617,20551.3070470759,0,1179.36,497.374835948645,12635.5851569944,2019-01-15
618,20551.3070470759,0,1180.84,498.123894436519,12654.6146527127,2019-01-16
619,20551.3070470759,0,1175.05,499.622011412268,12692.6736441494,2019-01-17
620,20551.3070470759,0,1186.8,498.123894436519,12654.6146527127,2019-01-20
621,20551.3070470759,0,1195.54,501.869186875892,12749.7621313046,2019-01-21
622,20551.3070470759,0,1187.97,503.367303851641,12787.8211227413,2019-01-22
623,20551.3070470759,0,1187.77,503.367303851641,12787.8211227413,2019-01-23
624,20551.3070470759,0,1179.17,506.363537803138,12863.9391056147,2019-01-24
625,20551.3070470759,0,1168.06,502.618245363766,12768.7916270229,2019-01-27
626,20551.3070470759,0,1168.83,501.869186875892,12749.7621313046,2019-01-28
627,20551.3070470759,0,1172.98,499.622011412268,12692.6736441494,2019-01-29
628,20551.3070470759,0,1172.78,500.371069900143,12711.7031398678,2019-01-30
629,20551.3070470758,2,1162.09,499.622011412268,12692.6736441494,2019-01-31
630,20459.1728530673,0,1164.89,497.374835948645,12635.5851569944,2019-02-03
631,20459.1728530673,0,1160.99,495.127660485021,12578.4966698392,2019-02-04
632,20459.1728530673,0,1160.59,498.872952924394,12673.6441484311,2019-02-05
633,20459.1728530673,0,1161.63,501.120128388017,12730.7326355862,2019-02-06
634,20459.1728530673,0,1153.06,501.120128388017,12730.7326355862,2019-02-07
635,20459.1728530673,0,1144.27,494.378601997147,12559.4671741209,2019-02-10
636,20459.1728530673,0,1147.1,495.127660485021,12578.4966698392,2019-02-11
637,20459.1728530673,0,1139.72,493.629543509273,12540.4376784025,2019-02-12
638,20459.1728530673,0,1139.57,495.127660485021,12578.4966698392,2019-02-13
639,20459.1728530673,0,1127.53,491.382368045649,12483.3491912474,2019-02-14
640,20459.1728530673,0,1128.86,492.131426533524,12502.3786869658,2019-02-17
641,20459.1728530673,0,1128.19,492.131426533524,12502.3786869658,2019-02-18
642,20459.1728530673,0,1121.08,489.8842510699,12445.2901998107,2019-02-19
643,20459.1728530673,0,1112.87,487.637075606277,12388.2017126556,2019-02-20
644,20459.1728530673,0,1109.72,480.895549215407,12216.9362511903,2019-02-21
645,20459.1728530673,0,1102.51,466.663437945792,11855.3758325414,2019-02-24
646,20459.1728530673,0,1124.23,472.655905848788,12007.6117982883,2019-02-25
647,20459.1728530673,0,1112.23,470.408730385164,11950.5233111332,2019-02-26
648,20459.1728530673,0,1113.07,478.648373751783,12159.8477640352,2019-02-27
649,20459.1728530673,0,1102.32,474.154022824536,12045.670789725,2019-03-03
650,20459.1728530673,0,1109.73,473.404964336662,12026.6412940067,2019-03-05
651,20459.1728530673,0,1102.56,459.172853067047,11665.0808753577,2019-03-06
652,20459.1728530673,0,1105.53,459.172853067047,11665.0808753577,2019-03-07
653,20459.1728530673,0,1100.58,456.176619115549,11588.9628924843,2019-03-10
654,20459.1728530673,0,1102.64,456.176619115549,11588.9628924843,2019-03-11
655,20459.1728530673,0,1111.76,458.423794579173,11646.0513796394,2019-03-12
656,20459.1728530673,0,1127.77,459.921911554922,11684.1103710761,2019-03-13
657,20459.1728530673,0,1128.71,462.169087018545,11741.1988582312,2019-03-14
658,20459.1728530673,0,1142.93,465.165320970043,11817.3168411047,2019-03-17
659,20459.1728530673,0,1163.26,480.895549215407,12216.9362511903,2019-03-18
660,20459.1728530673,0,1150.1,477.899315263909,12140.8182683169,2019-03-19
661,20459.1728530673,0,1155.5,477.899315263909,12140.8182683169,2019-03-21
662,20459.1728530673,0,1161.45,482.393666191156,12254.9952426271,2019-03-24
663,20459.1728530673,0,1153.98,482.393666191156,12254.9952426271,2019-03-25
664,20459.1728530673,0,1147.15,483.14272467903,12274.0247383454,2019-03-26
665,20459.1728530673,0,1140.6,474.903081312411,12064.7002854434,2019-03-27
666,20459.1728530673,0,1134.8,475.652139800285,12083.7297811618,2019-03-28
667,20459.1728530673,0,1138.67,475.652139800285,12083.7297811618,2019-03-31
668,20459.1728530673,0,1140.72,475.652139800285,12083.7297811618,2019-04-01
669,20459.1728530673,0,1142.61,474.154022824536,12045.670789725,2019-04-02
670,20459.1728530673,0,1144.53,477.150256776034,12121.7887725985,2019-04-03
671,20459.1728530673,0,1143.09,475.652139800285,12083.7297811618,2019-04-04
672,20459.1728530673,0,1149.99,475.652139800285,12083.7297811618,2019-04-07
673,20459.1728530673,0,1163.47,479.397432239658,12178.8772597536,2019-04-08
674,20459.1728530673,0,1165.84,483.891783166904,12293.0542340638,2019-04-09
675,20459.1728530673,0,1165.2,486.138958630528,12350.1427212189,2019-04-10
676,20459.1728530673,0,1182.36,489.135192582026,12426.2607040923,2019-04-11
677,20459.1728530673,0,1191.68,494.378601997147,12559.4671741209,2019-04-15
678,20459.1728530673,0,1181.1,496.62577746077,12616.555661276,2019-04-16
679,20459.1728530673,0,1184.61,494.378601997147,12559.4671741209,2019-04-17
680,20459.1728530673,0,1184.02,492.131426533524,12502.3786869658,2019-04-18
681,20459.1728530673,0,1188.71,498.872952924394,12673.6441484311,2019-04-21
682,20459.1728530673,0,1212.05,512.356005706134,13016.1750713616,2019-04-22
683,20459.1728530673,0,1217.04,516.850356633381,13130.3520456718,2019-04-23
684,20459.1728530673,0,1232.26,541.569286733238,13758.3254043779,2019-04-24
685,20459.1728530673,0,1264.2,579.022211126962,14709.8001902961,2019-04-25
686,20459.1728530673,0,1256.94,588.010912981455,14938.1541389165,2019-04-28
687,20459.1728530673,0,1260.68,588.75997146933,14957.1836346349,2019-04-29
688,20459.1728530673,0,1279.29,586.512796005706,14900.0951474798,2019-04-30
689,20459.1728530673,0,1292.12,588.010912981455,14938.1541389165,2019-05-02
690,20459.1728530673,0,1314.51,583.516562054208,14823.9771646063,2019-05-05
691,20459.1728530673,0,1310.31,580.52032810271,14747.8591817329,2019-05-06
692,20459.1728530673,0,1298.6,572.280684736091,14538.5347288308,2019-05-07
693,20459.1728530673,0,1294.39,566.288216833096,14386.2987630839,2019-05-08
694,20459.1728530673,0,1277.68,558.048573466477,14176.9743101819,2019-05-09
695,20459.1728530673,1,1299.41,568.535392296719,14443.387250239,2019-05-12
696,20459.1728530673,1,1301.28,567.786333808845,14424.3577545207,2019-05-13
697,20459.1728530673,1,1297.6,565.539158345221,14367.2692673656,2019-05-14
698,20459.1728530673,1,1291.96,561.793865905849,14272.1217887737,2019-05-15
699,20459.1728530673,1,1295.03,561.793865905849,14272.1217887737,2019-05-16
700,20459.1728530673,2,1301.34,564.041041369472,14329.2102759288,2019-05-19
701,20513.1050641942,0,1315.45,567.03727532097,14405.3282588023,2019-05-20
702,20513.1050641942,2,1321,568.535392296719,14443.387250239,2019-05-21
703,20459.1728530672,0,1318.71,564.790099857347,14348.2397716472,2019-05-22
704,20459.1728530672,2,1316.84,563.291982881598,14310.1807802105,2019-05-23
705,20701.8678031386,0,1307.71,555.052339514979,14100.8563273085,2019-05-26
706,20701.8678031386,2,1312.14,561.793865905849,14272.1217887737,2019-05-27
707,20701.8678031386,0,1319.63,561.793865905849,14272.1217887737,2019-05-28
708,20701.8678031385,2,1314.55,561.793865905849,14272.1217887737,2019-05-29
709,20701.8678031385,0,1302.61,561.793865905849,14272.1217887737,2019-05-30
710,20701.8678031385,2,1302.96,561.793865905849,14272.1217887737,2019-06-02
711,20812.728459344,0,1305.49,558.797631954351,14196.0038059003,2019-06-03
712,20812.728459344,2,1313.88,561.793865905849,14272.1217887737,2019-06-04
713,20489.1351925822,2,1319.47,566.288216833096,14386.2987630839,2019-06-06
714,20462.1690870187,2,1305.68,557.299514978602,14157.9448144635,2019-06-10
715,20381.2707703283,2,1292.84,556.550456490727,14138.9153187452,2019-06-11
716,20354.3046647648,2,1289.28,554.303281027104,14081.8268315901,2019-06-12
717,20300.3724536378,2,1284.59,553.55422253923,14062.7973358717,2019-06-13
718,20192.5080313839,0,1275.82,552.056105563481,14024.738344435,2019-06-16
719,20192.5080313839,2,1275.99,549.059871611983,13948.6203615615,2019-06-17
720,20354.3046647648,2,1272.49,548.310813124108,13929.5908658432,2019-06-18
721,20030.7113980031,2,1269.55,552.805164051355,14043.7678401534,2019-06-19
722,20084.64360913,2,1258.27,543.816462196862,13815.413891533,2019-06-24
723,20030.7113980031,2,1260.9,545.314579172611,13853.4728829697,2019-06-25
724,20030.7113980031,2,1258.66,543.816462196862,13815.413891533,2019-06-26
725,19895.8808701856,2,1258.46,543.816462196862,13815.413891533,2019-06-27
726,19949.8130813126,2,1260.1,540.071169757489,13720.2664129411,2019-06-30
727,19788.0164479317,2,1261.07,541.569286733238,13758.3254043779,2019-07-01
728,19707.1181312413,2,1258.29,537.074935805991,13644.1484300677,2019-07-02
729,19329.5926533525,2,1257.15,534.827760342368,13587.0599429126,2019-07-03
730,19329.5926533525,1,1244.89,524.340941512125,13320.6470028555,2019-07-04
731,19329.5926533525,2,1241.61,524.340941512125,13320.6470028555,2019-07-07
732,19572.2876034239,2,1253.06,524.340941512125,13320.6470028555,2019-07-08
733,19653.1859201143,2,1268.68,531.082467902996,13491.9124643208,2019-07-09
734,19464.4231811699,2,1260.47,533.329643366619,13549.0009514759,2019-07-10
735,19383.5248644795,2,1256.04,528.086233951498,13415.7944814473,2019-07-11
736,19841.9486590587,2,1247.35,525.839058487875,13358.7059942922,2019-07-14
737,19976.7791868761,2,1250.27,538.57305278174,13682.2074215044,2019-07-15
738,20246.4402425109,2,1249.15,542.318345221113,13777.3549000963,2019-07-16
739,20300.3724536378,2,1248.53,549.808930099857,13967.6498572799,2019-07-17
740,19680.1520256778,2,1249.49,551.307047075606,14005.7088487166,2019-07-18
741,19707.1181312413,2,1254.56,534.078701854494,13568.0304471942,2019-07-21
742,20003.7452924395,2,1259.01,534.827760342368,13587.0599429126,2019-07-22
743,20003.7452924395,2,1274.86,543.067403708987,13796.3843958146,2019-07-23
744,19734.0842368048,2,1272.49,543.067403708987,13796.3843958146,2019-07-24
745,19814.9825534952,2,1268.74,535.576818830243,13606.089438631,2019-07-25
746,19895.8808701856,2,1271.23,537.823994293866,13663.1779257861,2019-07-28
747,20003.7452924395,1,1277.17,540.071169757489,13720.2664129411,2019-07-29
748,19814.9825534952,0,1284.07,543.067403708987,13796.3843958146,2019-07-30
749,19814.9825534952,2,1269.92,537.823994293866,13663.1779257861,2019-07-31
750,19981.2735378033,0,1252.8,532.580584878745,13529.9714557575,2019-08-01
751,19981.2735378033,2,1255.98,537.074935805991,13644.1484300677,2019-08-04
752,19953.5583737519,0,1259.37,535.576818830243,13606.089438631,2019-08-05
753,19953.5583737519,2,1265.57,534.827760342368,13587.0599429126,2019-08-06
754,19898.1280456492,0,1263.84,535.576818830243,13606.089438631,2019-08-07
755,19898.1280456492,2,1259.64,534.078701854494,13568.0304471942,2019-08-08
756,19648.691569187,0,1255.09,534.827760342368,13587.0599429126,2019-08-11
757,19648.691569187,2,1245.73,528.086233951498,13415.7944814473,2019-08-12
758,19648.691569187,1,1248.48,528.086233951498,13415.7944814473,2019-08-13
759,19510.1157489302,1,1237.74,528.086233951498,13415.7944814473,2019-08-14
760,19482.4005848789,1,1233.71,524.340941512125,13320.6470028555,2019-08-15
761,19371.5399286734,1,1233.85,523.591883024251,13301.6175071371,2019-08-18
762,19510.1157489302,1,1225.9,520.595649072753,13225.4995242637,2019-08-19
763,19371.5399286734,1,1224.03,524.340941512125,13320.6470028555,2019-08-20
764,19343.8247646221,1,1214.83,520.595649072753,13225.4995242637,2019-08-21
765,19343.8247646221,1,1222.06,519.846590584879,13206.4700285453,2019-08-22
766,19343.8247646221,1,1213.63,519.846590584879,13206.4700285453,2019-08-25
767,19316.1096005707,1,1214.05,519.846590584879,13206.4700285453,2019-08-26
768,19288.3944365194,1,1213.06,519.097532097004,13187.4405328269,2019-08-27
769,19288.3944365194,1,1209.62,518.34847360913,13168.4110371086,2019-08-28
770,19343.8247646221,1,1203.13,518.34847360913,13168.4110371086,2019-08-29
771,19149.8186162626,1,1208,519.846590584879,13206.4700285453,2019-09-01
772,19149.8186162626,1,1197.75,514.603181169758,13073.2635585168,2019-09-02
773,19122.1034522113,1,1196.41,514.603181169758,13073.2635585168,2019-09-03
774,18844.9518116977,1,1184.78,513.854122681883,13054.2340627984,2019-09-04
775,19260.679272468,1,1170.34,506.363537803138,12863.9391056147,2019-09-05
776,19316.1096005707,1,1190.9,517.599415121255,13149.3815413902,2019-09-08
777,19399.2550927248,1,1194.77,519.097532097004,13187.4405328269,2019-09-09
778,19288.3944365194,1,1191.07,521.344707560628,13244.529019982,2019-09-10
779,19288.3944365194,1,1178.46,518.34847360913,13168.4110371086,2019-09-11
780,19122.1034522113,1,1168.91,518.34847360913,13168.4110371086,2019-09-12
781,19205.2489443653,1,1166.67,513.854122681883,13054.2340627984,2019-09-15
782,19149.8186162626,1,1163.21,516.101298145506,13111.3225499535,2019-09-16
783,18872.6669757491,1,1157.88,514.603181169758,13073.2635585168,2019-09-17
784,18456.9395149787,1,1140.01,507.112596291013,12882.9686013331,2019-09-18
785,18650.9456633382,1,1123.83,495.876718972896,12597.5261655576,2019-09-19
786,19288.3944365194,1,1150.74,501.120128388017,12730.7326355862,2019-09-22
787,19149.8186162626,1,1172.15,518.34847360913,13168.4110371086,2019-09-23
788,19038.9579600572,1,1155.3,514.603181169758,13073.2635585168,2019-09-24
789,18900.3821398004,1,1139.25,511.60694721826,12997.1455756433,2019-09-25
790,18900.3821398004,1,1140.98,507.861654778887,12901.9980970515,2019-09-26
791,18872.6669757491,1,1134.56,507.861654778887,12901.9980970515,2019-09-29
792,18872.6669757491,1,1131.53,507.112596291013,12882.9686013331,2019-09-30
793,18706.3759914409,1,1129.8,507.112596291013,12882.9686013331,2019-10-01
794,18900.3821398004,1,1125.14,502.618245363766,12768.7916270229,2019-10-02
795,19205.2489443653,1,1135.56,507.861654778887,12901.9980970515,2019-10-03
796,19205.2489443653,1,1145.69,516.101298145506,13111.3225499535,2019-10-10
797,19122.1034522113,1,1140.71,516.101298145506,13111.3225499535,2019-10-14
798,19149.8186162626,1,1149.4,513.854122681883,13054.2340627984,2019-10-15
799,19038.9579600572,1,1149.01,514.603181169758,13073.2635585168,2019-10-16
800,18983.5276319545,1,1136.96,511.60694721826,12997.1455756433,2019-10-17
801,18955.8124679031,1,1142.04,510.108830242511,12959.0865842066,2019-10-20
802,18900.3821398004,1,1137.03,509.359771754636,12940.0570884882,2019-10-21
803,18817.2366476463,1,1137.75,507.861654778887,12901.9980970515,2019-10-22
804,18844.9518116977,1,1133.71,505.614479315264,12844.9096098964,2019-10-23
805,18817.2366476463,1,1132.4,506.363537803138,12863.9391056147,2019-10-24
806,18955.8124679031,1,1134.79,505.614479315264,12844.9096098964,2019-10-31
807,19094.3882881599,2,1142.6,509.359771754636,12940.0570884882,2019-11-03
808,18928.0973038518,2,1149.34,513.105064194009,13035.20456708,2019-11-04
809,18900.3821398004,2,1146.17,508.610713266762,12921.0275927698,2019-11-05
810,19094.3882881599,2,1139.29,507.861654778887,12901.9980970515,2019-11-06
811,19149.8186162626,2,1140.26,513.105064194009,13035.20456708,2019-11-07
812,19094.3882881599,2,1139.45,514.603181169758,13073.2635585168,2019-11-10
813,18789.521483595,2,1138.02,513.105064194009,13035.20456708,2019-11-11
814,18789.521483595,2,1131.97,504.86542082739,12825.880114178,2019-11-12
815,18734.0911554923,1,1131.8,504.86542082739,12825.880114178,2019-11-13
816,18650.9456633382,2,1145.57,503.367303851641,12787.8211227413,2019-11-14
817,18650.9456633382,2,1139.96,501.120128388017,12730.7326355862,2019-11-17
818,18623.2304992869,2,1135.16,501.120128388017,12730.7326355862,2019-11-18
819,18789.521483595,2,1135.95,500.371069900143,12711.7031398678,2019-11-19
820,18789.521483595,2,1131.36,504.86542082739,12825.880114178,2019-11-20
821,18734.0911554923,2,1131.12,504.86542082739,12825.880114178,2019-11-21
822,18650.9456633382,2,1129.99,503.367303851641,12787.8211227413,2019-11-24
823,18401.509186876,2,1128.34,501.120128388017,12730.7326355862,2019-11-25
824,18152.0727104138,2,1120.6,494.378601997147,12559.4671741209,2019-11-26
825,18096.6423823111,2,1110.08,487.637075606277,12388.2017126556,2019-11-27
826,18152.0727104138,2,1110.08,486.138958630528,12350.1427212189,2019-11-28
827,18207.5030385165,2,1110.08,487.637075606277,12388.2017126556,2019-12-01
828,18041.2120542084,2,1117.46,489.135192582026,12426.2607040923,2019-12-02
829,17985.7817261057,2,1112.79,484.640841654779,12312.0837297821,2019-12-03
830,18041.2120542084,2,1112.85,483.14272467903,12274.0247383454,2019-12-04
831,18041.2120542084,2,1111.99,484.640841654779,12312.0837297821,2019-12-05
832,18041.2120542084,2,1115.74,484.640841654779,12312.0837297821,2019-12-08
833,18152.0727104138,2,1124.47,484.640841654779,12312.0837297821,2019-12-09
834,18124.3575463625,2,1131.92,487.637075606277,12388.2017126556,2019-12-10
835,18318.363694722,2,1135.37,486.888017118402,12369.1722169372,2019-12-11
836,18484.6546790301,2,1148.89,492.131426533524,12502.3786869658,2019-12-12
837,18595.5153352355,2,1151.36,496.62577746077,12616.555661276,2019-12-15
838,18623.2304992869,2,1161.47,499.622011412268,12692.6736441494,2019-12-16
839,18512.3698430815,2,1172.64,500.371069900143,12711.7031398678,2019-12-17
840,18346.0788587733,2,1167.86,497.374835948645,12635.5851569944,2019-12-18
841,18484.6546790301,1,1154.11,492.880485021398,12521.4081826842,2019-12-19
842,18595.5153352355,2,1155.37,496.62577746077,12616.555661276,2019-12-22
843,18734.0911554923,2,1152.07,499.622011412268,12692.6736441494,2019-12-23
844,18817.2366476463,2,1149.64,503.367303851641,12787.8211227413,2019-12-24
845,18650.9456633382,2,1150.81,505.614479315264,12844.9096098964,2019-12-25
846,18595.5153352355,1,1168.58,501.120128388017,12730.7326355862,2019-12-26
847,18650.9456633382,2,1166.21,499.622011412268,12692.6736441494,2019-12-29
848,18844.9518116977,2,1168.03,501.120128388017,12730.7326355862,2019-12-30
849,18789.521483595,2,1167.41,506.363537803138,12863.9391056147,2019-12-31
850,18817.2366476463,2,1162.43,504.86542082739,12825.880114178,2020-01-01
851,18983.5276319545,2,1167.95,505.614479315264,12844.9096098964,2020-01-02
