,"Episode End Value","action","Nepse Data","Stock price","Date","Normal Investor"
495,17088.4718518519,2,1255.07,433.631851851852,"2018-09-20",16171.6171617148
496,17399.0938518519,2,1257.68,431.861925925926,"2018-09-23",16105.6105610548
497,17537.1480740741,2,1280.05,439.826592592593,"2018-09-25",16402.6402640251
498,17295.5531851852,2,1277.74,443.366444444444,"2018-09-26",16534.6534653451
499,17019.4447407408,2,1267.18,437.171703703704,"2018-09-27",16303.630363035
500,16846.876962963,0,1256.71,430.092,"2018-09-30",16039.6039603947
501,16846.876962963,2,1238.67,425.667185185185,"2018-10-01",15874.5874587446
502,16812.3634074074,2,1241.36,427.437111111111,"2018-10-02",15940.5940594046
503,16812.3634074074,2,1230.6,426.552148148148,"2018-10-03",15907.5907590746
504,16674.3091851852,2,1227.37,426.552148148148,"2018-10-04",15907.5907590746
505,16674.3091851852,1,1214.36,423.012296296296,"2018-10-07",15775.5775577545
506,16605.2820740741,2,1220.52,423.012296296296,"2018-10-08",15775.5775577545
507,16708.8227407408,2,1217.93,421.24237037037,"2018-10-09",15709.5709570944
508,16812.3634074074,2,1218.33,423.897259259259,"2018-10-10",15808.5808580845
509,17019.4447407408,2,1228.28,426.552148148148,"2018-10-11",15907.5907590746
510,16984.9311851852,2,1242.43,431.861925925926,"2018-10-14",16105.6105610548
511,16915.9040740741,2,1241.63,430.976962962963,"2018-10-15",16072.6072607247
512,16984.9311851852,2,1246.52,429.207037037037,"2018-10-21",16006.6006600647
513,16915.9040740741,2,1244.54,430.976962962963,"2018-10-22",16072.6072607247
514,17088.4718518519,2,1241.84,429.207037037037,"2018-10-23",16006.6006600647
515,16915.9040740741,2,1249.93,433.631851851852,"2018-10-24",16171.6171617148
516,16743.3362962963,2,1241.11,429.207037037037,"2018-10-25",16006.6006600647
517,16708.8227407408,2,1227.49,424.782222222222,"2018-10-28",15841.5841584145
518,16812.3634074074,2,1216.93,423.897259259259,"2018-10-29",15808.5808580845
519,16708.8227407408,1,1224.36,426.552148148148,"2018-10-30",15907.5907590746
520,16743.3362962963,1,1221.46,423.897259259259,"2018-10-31",15808.5808580845
521,16467.2278518519,0,1220.98,424.782222222222,"2018-11-01",15841.5841584145
522,16467.2278518519,2,1207.28,417.702518518519,"2018-11-04",15577.5577557743
523,16467.2278518519,2,1219.2,423.897259259259,"2018-11-05",15808.5808580845
524,16265.4562962964,2,1222.53,423.897259259259,"2018-11-06",15808.5808580845
525,16332.7134814816,2,1205.79,418.587481481482,"2018-11-11",15610.5610561043
526,16399.9706666667,2,1207.57,420.357407407407,"2018-11-13",15676.5676567644
527,16467.2278518519,2,1208.89,422.127333333333,"2018-11-14",15742.5742574244
528,16467.2278518519,2,1205.58,423.897259259259,"2018-11-15",15808.5808580845
529,16366.3420740742,2,1195.45,423.897259259259,"2018-11-18",15808.5808580845
530,16299.084888889,2,1190.2,421.24237037037,"2018-11-19",15709.5709570944
531,16299.084888889,2,1181.75,419.472444444444,"2018-11-20",15643.5643564343
532,16366.3420740742,2,1182.55,419.472444444444,"2018-11-21",15643.5643564343
533,16231.8277037038,2,1181.24,421.24237037037,"2018-11-22",15709.5709570944
534,16231.8277037038,2,1166.63,417.702518518519,"2018-11-25",15577.5577557743
535,16299.084888889,2,1160.28,417.702518518519,"2018-11-26",15577.5577557743
536,16299.084888889,2,1161.49,419.472444444444,"2018-11-27",15643.5643564343
537,16265.4562962964,2,1159.08,419.472444444444,"2018-11-28",15643.5643564343
538,15996.4275555557,2,1148.36,418.587481481482,"2018-11-29",15610.5610561043
539,15996.4275555557,0,1130.89,411.507777777778,"2018-12-02",15346.5346534641
540,15996.4275555556,2,1131.73,411.507777777778,"2018-12-03",15346.5346534641
541,15929.1703703705,1,1142.26,413.277703703704,"2018-12-04",15412.5412541241
542,15996.4275555556,1,1118.19,411.507777777778,"2018-12-05",15346.5346534641
543,15996.4275555556,1,1120.84,413.277703703704,"2018-12-06",15412.5412541241
544,16702.6280000001,1,1131.7,413.277703703704,"2018-12-09",15412.5412541241
545,16769.8851851853,0,1144.19,431.861925925926,"2018-12-10",16105.6105610548
546,16769.8851851853,2,1141.1,433.631851851852,"2018-12-11",16171.6171617148
547,16837.1423703705,2,1141.18,432.746888888889,"2018-12-12",16138.6138613848
548,17274.3140740741,1,1148.78,434.516814814815,"2018-12-13",16204.6204620449
549,17341.5712592593,2,1167.67,446.021333333333,"2018-12-16",16633.6633663352
550,17173.4282962964,2,1182.78,447.791259259259,"2018-12-17",16699.6699669953
551,17173.4282962964,2,1168.17,443.366444444444,"2018-12-18",16534.6534653451
552,17207.056888889,2,1162.7,443.366444444444,"2018-12-19",16534.6534653451
553,17476.0856296297,2,1165.97,444.251407407407,"2018-12-20",16567.6567656752
554,17476.0856296297,2,1198.18,451.331111111111,"2018-12-23",16831.6831683154
555,17576.9714074075,2,1191.74,451.331111111111,"2018-12-24",16831.6831683154
556,17778.7429629631,2,1186.03,453.986,"2018-12-25",16930.6930693055
557,17879.6287407408,2,1216.27,459.295777777778,"2018-12-26",17128.7128712857
558,17812.3715555556,2,1215.16,461.950666666667,"2018-12-27",17227.7227722758
559,17476.0856296297,2,1204.54,460.180740740741,"2018-12-30",17161.7161716158
560,17408.8284444445,2,1187.28,451.331111111111,"2018-12-31",16831.6831683154
561,17307.9426666667,2,1185.91,449.561185185185,"2019-01-01",16765.6765676554
562,17240.6854814815,2,1180.43,446.906296296296,"2019-01-02",16666.6666666653
563,17173.4282962964,2,1178.87,445.13637037037,"2019-01-03",16600.6600660052
564,17274.3140740741,2,1170.79,443.366444444444,"2019-01-06",16534.6534653451
565,17106.1711111112,2,1177.46,446.021333333333,"2019-01-07",16633.6633663352
566,17207.056888889,2,1177.07,441.596518518519,"2019-01-08",16468.6468646851
567,17139.7997037038,2,1179.36,444.251407407407,"2019-01-09",16567.6567656752
568,17106.1711111112,2,1180.84,442.481481481481,"2019-01-10",16501.6501650151
569,17207.056888889,1,1175.05,441.596518518519,"2019-01-13",16468.6468646851
570,17240.6854814815,2,1186.8,444.251407407407,"2019-01-14",16567.6567656752
571,17072.5425185186,2,1195.54,445.13637037037,"2019-01-15",16600.6600660052
572,17038.913925926,2,1187.97,440.711555555556,"2019-01-16",16435.6435643551
573,16904.3995555556,2,1187.77,439.826592592593,"2019-01-17",16402.6402640251
574,16803.5137777779,2,1179.17,436.286740740741,"2019-01-20",16270.6270627049
575,16837.1423703705,2,1168.06,433.631851851852,"2019-01-21",16171.6171617148
576,16904.3995555556,2,1168.83,434.516814814815,"2019-01-22",16204.6204620449
577,16870.7709629631,2,1172.98,436.286740740741,"2019-01-23",16270.6270627049
578,16702.6280000001,2,1172.78,435.401777777778,"2019-01-24",16237.6237623749
579,16702.6280000001,2,1162.09,430.976962962963,"2019-01-27",16072.6072607247
580,16736.2565925927,2,1164.89,430.976962962963,"2019-01-28",16072.6072607247
581,16668.9994074075,2,1160.99,431.861925925926,"2019-01-29",16105.6105610548
582,16702.6280000001,2,1160.59,430.092,"2019-01-30",16039.6039603947
583,16568.1136296297,2,1161.63,430.976962962963,"2019-01-31",16072.6072607247
584,16467.2278518519,2,1153.06,427.437111111111,"2019-02-03",15940.5940594046
585,16467.2278518519,2,1144.27,424.782222222222,"2019-02-04",15841.5841584145
586,16399.9706666667,2,1147.1,424.782222222222,"2019-02-05",15841.5841584145
587,16366.3420740741,2,1139.72,423.012296296296,"2019-02-06",15775.5775577545
588,16332.7134814816,2,1139.57,422.127333333333,"2019-02-07",15742.5742574244
589,16198.1991111112,2,1127.53,421.24237037037,"2019-02-10",15709.5709570944
590,16198.1991111112,2,1128.86,417.702518518519,"2019-02-11",15577.5577557743
591,16164.5705185186,2,1128.19,417.702518518519,"2019-02-12",15577.5577557743
592,16063.6847407408,2,1121.08,416.817555555556,"2019-02-13",15544.5544554443
593,15962.7989629631,1,1112.87,414.162666666667,"2019-02-14",15445.5445544542
594,15794.6560000001,1,1109.72,411.507777777778,"2019-02-17",15346.5346534641
595,16097.3133333334,1,1102.51,407.082962962963,"2019-02-18",15181.5181518139
596,16030.0561481482,2,1124.23,415.04762962963,"2019-02-19",15478.5478547842
597,15828.2845925927,2,1112.23,413.277703703704,"2019-02-20",15412.5412541241
598,15861.9131851853,1,1113.07,407.967925925926,"2019-02-21",15214.521452144
599,15895.5417777779,1,1102.32,408.852888888889,"2019-02-24",15247.524752474
600,15828.2845925927,1,1109.73,409.737851851852,"2019-02-25",15280.528052804
601,15794.6560000001,1,1102.56,407.967925925926,"2019-02-26",15214.521452144
602,15693.7702222223,1,1105.53,407.082962962963,"2019-02-27",15181.5181518139
603,15828.2845925927,1,1100.58,404.428074074074,"2019-03-03",15082.5082508238
604,15962.7989629631,1,1102.64,407.967925925926,"2019-03-05",15214.521452144
605,16231.8277037038,2,1111.76,411.507777777778,"2019-03-06",15346.5346534641
606,16332.7134814816,2,1127.77,418.587481481482,"2019-03-07",15610.5610561043
607,16668.9994074075,2,1128.71,421.24237037037,"2019-03-10",15709.5709570944
608,16938.0281481482,2,1142.93,430.092,"2019-03-11",16039.6039603947
609,16837.1423703705,2,1163.26,437.171703703704,"2019-03-12",16303.630363035
610,16769.8851851853,2,1150.1,434.516814814815,"2019-03-13",16204.6204620449
611,16938.0281481482,2,1155.5,432.746888888889,"2019-03-14",16138.6138613848
612,16971.6567407408,2,1161.45,437.171703703704,"2019-03-17",16303.630363035
613,16769.8851851853,2,1153.98,438.056666666667,"2019-03-18",16336.633663365
614,16635.3708148149,2,1147.15,432.746888888889,"2019-03-19",16138.6138613848
615,16635.3708148149,2,1140.6,429.207037037037,"2019-03-21",16006.6006600647
616,16635.3708148149,2,1134.8,429.207037037037,"2019-03-24",16006.6006600647
617,16534.4850370371,2,1138.67,429.207037037037,"2019-03-25",16006.6006600647
618,16568.1136296297,2,1140.72,426.552148148148,"2019-03-26",15907.5907590746
619,16635.3708148149,2,1142.61,427.437111111111,"2019-03-27",15940.5940594046
620,16568.1136296297,2,1144.53,429.207037037037,"2019-03-28",16006.6006600647
621,16601.7422222223,2,1143.09,427.437111111111,"2019-03-31",15940.5940594046
622,16769.8851851853,2,1149.99,428.322074074074,"2019-04-01",15973.5973597346
623,16769.8851851853,2,1163.47,432.746888888889,"2019-04-02",16138.6138613848
624,16769.8851851853,2,1165.84,432.746888888889,"2019-04-03",16138.6138613848
625,17173.4282962964,2,1165.2,432.746888888889,"2019-04-04",16138.6138613848
626,17509.7142222223,2,1182.36,443.366444444444,"2019-04-07",16534.6534653451
627,17408.8284444445,2,1191.68,452.216074074074,"2019-04-08",16864.6864686455
628,17240.6854814815,2,1181.1,449.561185185185,"2019-04-09",16765.6765676554
629,17207.056888889,2,1184.61,445.13637037037,"2019-04-10",16600.6600660052
630,17173.4282962964,2,1184.02,444.251407407407,"2019-04-11",16567.6567656752
631,17509.7142222223,2,1188.71,443.366444444444,"2019-04-15",16534.6534653451
632,17307.9426666667,2,1212.05,452.216074074074,"2019-04-16",16864.6864686455
633,17375.1998518519,2,1217.04,446.906296296296,"2019-04-17",16666.6666666653
634,17778.7429629631,2,1232.26,448.676222222222,"2019-04-18",16732.6732673253
635,17711.4857777779,2,1264.2,459.295777777778,"2019-04-21",17128.7128712857
636,17711.4857777779,2,1256.94,457.525851851852,"2019-04-22",17062.7062706257
637,17846.0001481482,2,1260.68,457.525851851852,"2019-04-23",17062.7062706257
638,18081.4002962964,2,1279.29,461.065703703704,"2019-04-24",17194.7194719458
639,18316.8004444445,2,1292.12,467.260444444444,"2019-04-25",17425.742574256
640,18014.1431111112,2,1314.51,473.455185185185,"2019-04-28",17656.7656765662
641,17812.3715555556,2,1310.31,465.490518518519,"2019-04-29",17359.7359735959
642,17711.4857777779,2,1298.6,460.180740740741,"2019-04-30",17161.7161716158
643,17442.4570370371,2,1294.39,457.525851851852,"2019-05-02",17062.7062706257
644,17711.4857777779,2,1277.68,450.446148148148,"2019-05-05",16798.6798679854
645,17711.4857777779,2,1299.41,457.525851851852,"2019-05-06",17062.7062706257
646,17610.6000000001,2,1301.28,457.525851851852,"2019-05-07",17062.7062706257
647,17610.6000000001,2,1297.6,454.870962962963,"2019-05-08",16963.6963696356
648,17173.4282962964,2,1291.96,454.870962962963,"2019-05-09",16963.6963696356
649,17139.7997037038,2,1295.03,443.366444444444,"2019-05-12",16534.6534653451
650,17274.3140740741,2,1301.34,442.481481481481,"2019-05-13",16501.6501650151
651,17240.6854814815,2,1315.45,446.021333333333,"2019-05-14",16633.6633663352
652,17106.1711111112,2,1321,445.13637037037,"2019-05-15",16600.6600660052
653,17038.913925926,2,1318.71,441.596518518519,"2019-05-16",16468.6468646851
654,17005.2853333334,2,1316.84,439.826592592593,"2019-05-19",16402.6402640251
655,16837.1423703705,2,1307.71,438.94162962963,"2019-05-20",16369.636963695
656,16769.8851851853,2,1312.14,434.516814814815,"2019-05-21",16204.6204620449
657,16837.1423703705,2,1319.63,432.746888888889,"2019-05-22",16138.6138613848
658,16769.8851851853,2,1314.55,434.516814814815,"2019-05-23",16204.6204620449
659,16702.6280000001,2,1302.61,432.746888888889,"2019-05-26",16138.6138613848
660,16803.5137777779,2,1302.96,430.976962962963,"2019-05-27",16072.6072607247
661,16870.7709629631,2,1305.49,433.631851851852,"2019-05-28",16171.6171617148
662,17038.913925926,2,1313.88,435.401777777778,"2019-05-29",16237.6237623749
663,16938.0281481482,2,1319.47,439.826592592593,"2019-05-30",16402.6402640251
664,16769.8851851853,2,1305.68,437.171703703704,"2019-06-02",16303.630363035
665,16702.6280000001,2,1292.84,432.746888888889,"2019-06-03",16138.6138613848
666,16702.6280000001,2,1289.28,430.976962962963,"2019-06-04",16072.6072607247
667,16500.8564444445,2,1284.59,430.976962962963,"2019-06-06",16072.6072607247
668,16668.9994074075,1,1275.82,425.667185185185,"2019-06-10",15874.5874587446
669,16601.7422222223,1,1275.99,430.092,"2019-06-11",16039.6039603947
670,16635.3708148149,2,1272.49,428.322074074074,"2019-06-12",15973.5973597346
671,16568.1136296297,2,1269.55,429.207037037037,"2019-06-13",16006.6006600647
672,16534.4850370371,2,1258.27,427.437111111111,"2019-06-16",15940.5940594046
673,16635.3708148149,2,1260.9,426.552148148148,"2019-06-17",15907.5907590746
674,16601.7422222223,2,1258.66,429.207037037037,"2019-06-18",16006.6006600647
675,16500.8564444445,2,1258.46,428.322074074074,"2019-06-19",15973.5973597346
676,16500.8564444445,2,1260.1,425.667185185185,"2019-06-24",15874.5874587446
677,16467.2278518519,0,1261.07,425.667185185185,"2019-06-25",15874.5874587446
678,16467.2278518519,2,1258.29,424.782222222222,"2019-06-26",15841.5841584145
679,16332.7134814815,2,1257.15,426.552148148148,"2019-06-27",15907.5907590746
680,16231.8277037038,2,1244.89,423.012296296296,"2019-06-30",15775.5775577545
681,16231.8277037038,2,1241.61,420.357407407407,"2019-07-01",15676.5676567644
682,16332.7134814815,2,1253.06,420.357407407407,"2019-07-02",15676.5676567644
683,16299.0848888889,2,1268.68,423.012296296296,"2019-07-03",15775.5775577545
684,16198.1991111112,2,1260.47,422.127333333333,"2019-07-04",15742.5742574244
685,16164.5705185186,2,1256.04,419.472444444444,"2019-07-07",15643.5643564343
686,16130.941925926,2,1247.35,418.587481481482,"2019-07-08",15610.5610561043
687,15996.4275555556,2,1250.27,417.702518518519,"2019-07-09",15577.5577557743
688,16097.3133333334,2,1249.15,414.162666666667,"2019-07-10",15445.5445544542
689,16130.941925926,2,1248.53,416.817555555556,"2019-07-11",15544.5544554443
690,16265.4562962964,2,1249.49,417.702518518519,"2019-07-14",15577.5577557743
691,16231.8277037038,2,1254.56,421.24237037037,"2019-07-15",15709.5709570944
692,16265.4562962964,2,1259.01,420.357407407407,"2019-07-16",15676.5676567644
693,16265.4562962964,2,1274.86,421.24237037037,"2019-07-17",15709.5709570944
694,16130.941925926,2,1272.49,421.24237037037,"2019-07-18",15709.5709570944
695,16097.3133333334,2,1268.74,417.702518518519,"2019-07-21",15577.5577557743
696,16265.4562962964,2,1271.23,416.817555555556,"2019-07-22",15544.5544554443
697,16433.5992592593,2,1277.17,421.24237037037,"2019-07-23",15709.5709570944
698,16265.4562962964,2,1284.07,425.667185185185,"2019-07-24",15874.5874587446
699,16063.6847407408,2,1269.92,421.24237037037,"2019-07-25",15709.5709570944
700,16097.3133333334,2,1252.8,415.932592592593,"2019-07-28",15511.5511551142
701,16164.5705185186,2,1255.98,416.817555555556,"2019-07-29",15544.5544554443
702,16198.1991111112,2,1259.37,418.587481481482,"2019-07-30",15610.5610561043
703,16265.4562962964,2,1265.57,419.472444444444,"2019-07-31",15643.5643564343
704,16063.6847407408,2,1263.84,421.24237037037,"2019-08-01",15709.5709570944
705,16063.6847407408,2,1259.64,415.932592592593,"2019-08-04",15511.5511551142
706,15962.798962963,1,1255.09,415.932592592593,"2019-08-05",15511.5511551142
707,15962.798962963,1,1245.73,413.277703703704,"2019-08-06",15412.5412541241
708,15962.798962963,1,1248.48,413.277703703704,"2019-08-07",15412.5412541241
709,15861.9131851853,1,1237.74,413.277703703704,"2019-08-08",15412.5412541241
710,15962.798962963,1,1233.71,410.622814814815,"2019-08-11",15313.5313531341
711,15895.5417777779,1,1233.85,413.277703703704,"2019-08-12",15412.5412541241
712,15391.112888889,1,1225.9,411.507777777778,"2019-08-14",15346.5346534641
713,14987.5697777779,1,1224.03,398.233333333333,"2019-08-15",14851.4851485136
714,15021.1983703705,1,1214.83,387.613777777778,"2019-08-18",14455.4455445533
715,14752.1696296297,2,1222.06,388.498740740741,"2019-08-19",14488.4488448833
716,14651.2838518519,1,1213.63,381.419037037037,"2019-08-20",14224.422442243
717,14584.0266666667,1,1214.05,378.764148148148,"2019-08-21",14125.4125412529
718,14550.3980740741,1,1213.06,376.994222222222,"2019-08-22",14059.4059405929
719,14550.3980740741,1,1209.62,376.109259259259,"2019-08-25",14026.4026402629
720,14617.6552592593,1,1203.13,376.109259259259,"2019-08-26",14026.4026402629
721,14516.7694814815,1,1208,377.879185185185,"2019-08-27",14092.4092409229
722,14516.7694814815,1,1197.75,375.224296296296,"2019-08-28",13993.3993399328
723,14382.2551111112,1,1196.41,375.224296296296,"2019-08-29",13993.3993399328
724,14180.4835555556,1,1184.78,371.684444444444,"2019-09-01",13861.3861386127
725,14382.2551111112,1,1170.34,366.374666666667,"2019-09-02",13663.3663366325
726,14415.8837037038,1,1190.9,371.684444444444,"2019-09-03",13861.3861386127
727,14314.997925926,1,1194.77,372.569407407407,"2019-09-04",13894.3894389427
728,14045.9691851853,1,1191.07,369.914518518518,"2019-09-05",13795.3795379526
729,13978.7120000001,1,1178.46,362.834814814815,"2019-09-08",13531.3531353124
730,14113.2263703705,1,1168.91,361.064888888889,"2019-09-09",13465.3465346524
731,14079.5977777779,1,1166.67,364.604740740741,"2019-09-10",13597.3597359725
732,13945.0834074075,1,1163.21,363.719777777778,"2019-09-11",13564.3564356424
733,13810.5690370371,1,1157.88,360.179925925926,"2019-09-12",13432.3432343223
734,13440.6545185186,1,1140.01,356.640074074074,"2019-09-15",13300.3300330022
735,13844.1976296297,1,1123.83,346.905481481481,"2019-09-16",12937.2937293718
736,14079.5977777779,1,1150.74,357.525037037037,"2019-09-17",13333.3333333322
737,13877.8262222223,1,1172.15,363.719777777778,"2019-09-18",13564.3564356424
738,13810.5690370371,1,1155.3,358.41,"2019-09-19",13366.3366336623
739,13810.5690370371,1,1139.25,356.640074074074,"2019-09-22",13300.3300330022
740,13776.9404444445,1,1140.98,356.640074074074,"2019-09-23",13300.3300330022
741,13608.7974814815,1,1134.56,355.755111111111,"2019-09-24",13267.3267326722
742,13642.4260740741,1,1131.53,351.330296296296,"2019-09-25",13102.310231022
743,13575.168888889,1,1129.8,352.215259259259,"2019-09-26",13135.313531352
744,13911.4548148149,1,1125.14,350.445333333333,"2019-09-29",13069.306930692
745,13945.0834074075,1,1135.56,359.294962962963,"2019-09-30",13399.3399339923
746,13709.6832592593,1,1145.69,360.179925925926,"2019-10-01",13432.3432343223
747,13911.4548148149,1,1140.71,353.985185185185,"2019-10-02",13201.3201320121
748,13844.1976296297,1,1149.4,359.294962962963,"2019-10-03",13399.3399339923
749,13676.0546666667,1,1149.01,357.525037037037,"2019-10-10",13333.3333333322
750,13776.9404444445,1,1136.96,353.100222222222,"2019-10-14",13168.3168316821
751,13743.3118518519,1,1142.04,355.755111111111,"2019-10-15",13267.3267326722
752,13877.8262222223,1,1137.03,354.870148148148,"2019-10-16",13234.3234323421
753,13911.4548148149,1,1137.75,358.41,"2019-10-17",13366.3366336623
754,13877.8262222223,1,1133.71,359.294962962963,"2019-10-20",13399.3399339923
755,13810.5690370371,1,1132.4,358.41,"2019-10-21",13366.3366336623
756,13844.1976296297,1,1134.79,356.640074074074,"2019-10-22",13300.3300330022
757,13945.0834074075,1,1142.6,357.525037037037,"2019-10-23",13333.3333333322
758,13810.5690370371,1,1149.34,360.179925925926,"2019-10-24",13432.3432343223
759,13844.1976296297,1,1146.17,356.640074074074,"2019-10-31",13300.3300330022
760,13844.1976296297,1,1139.29,357.525037037037,"2019-11-03",13333.3333333322
761,13911.4548148149,1,1140.26,357.525037037037,"2019-11-04",13333.3333333322
762,14113.2263703705,1,1139.45,359.294962962963,"2019-11-05",13399.3399339923
763,13945.0834074075,1,1138.02,364.604740740741,"2019-11-06",13597.3597359725
764,13810.5690370371,1,1131.97,360.179925925926,"2019-11-07",13432.3432343223
765,13945.0834074075,1,1131.8,356.640074074074,"2019-11-10",13300.3300330022
766,14382.2551111112,2,1145.57,360.179925925926,"2019-11-11",13432.3432343223
767,13776.9404444445,1,1139.96,371.684444444444,"2019-11-12",13861.3861386127
768,13642.4260740741,1,1135.16,355.755111111111,"2019-11-13",13267.3267326722
769,13238.882962963,1,1135.95,352.215259259259,"2019-11-14",13135.313531352
770,13171.6257777779,1,1131.36,341.595703703704,"2019-11-17",12739.2739273917
771,13238.882962963,1,1131.12,339.825777777778,"2019-11-18",12673.2673267316
772,13272.5115555556,1,1129.99,341.595703703704,"2019-11-19",12739.2739273917
773,13272.5115555556,1,1128.34,342.480666666667,"2019-11-20",12772.2772277217
774,13137.9971851853,1,1120.6,342.480666666667,"2019-11-21",12772.2772277217
775,13104.3685925927,1,1110.08,338.940814814815,"2019-11-24",12640.2640264016
776,13104.3685925927,1,1110.08,338.055851851852,"2019-11-25",12607.2607260716
777,13070.7400000001,1,1110.08,338.055851851852,"2019-11-26",12607.2607260716
778,13070.7400000001,2,1117.46,337.170888888889,"2019-11-27",12574.2574257415
779,13037.1114074075,1,1112.79,337.170888888889,"2019-11-28",12574.2574257415
780,13037.1114074075,1,1112.85,336.285925925926,"2019-12-01",12541.2541254115
781,12969.8542222223,1,1111.99,336.285925925926,"2019-12-02",12541.2541254115
782,12936.2256296297,1,1115.74,334.516,"2019-12-03",12475.2475247514
783,12936.2256296297,1,1124.47,333.631037037037,"2019-12-04",12442.2442244214
784,13070.7400000001,1,1131.92,333.631037037037,"2019-12-05",12442.2442244214
785,13205.2543703705,1,1135.37,337.170888888889,"2019-12-08",12574.2574257415
786,13440.6545185186,2,1148.89,340.710740740741,"2019-12-09",12706.2706270617
787,13306.1401481482,1,1151.36,346.905481481481,"2019-12-10",12937.2937293718
788,13440.6545185186,1,1161.47,343.36562962963,"2019-12-11",12805.2805280518
789,13440.6545185186,1,1172.64,346.905481481481,"2019-12-12",12937.2937293718
790,13407.025925926,1,1167.86,346.905481481481,"2019-12-15",12937.2937293718
791,13440.6545185186,1,1154.11,346.020518518518,"2019-12-16",12904.2904290418
792,13440.6545185186,1,1155.37,346.905481481481,"2019-12-17",12937.2937293718
793,13339.7687407408,1,1152.07,346.905481481481,"2019-12-18",12937.2937293718
794,13339.7687407408,1,1149.64,344.250592592593,"2019-12-19",12838.2838283818
795,13474.2831111112,1,1150.81,344.250592592593,"2019-12-22",12838.2838283818
796,13575.168888889,1,1168.58,347.790444444444,"2019-12-23",12970.2970297019
797,13642.4260740741,1,1166.21,350.445333333333,"2019-12-24",13069.306930692
798,13642.4260740741,1,1168.03,352.215259259259,"2019-12-25",13135.313531352
799,13575.168888889,1,1167.41,352.215259259259,"2019-12-26",13135.313531352
800,13373.3973333334,1,1162.43,350.445333333333,"2019-12-29",13069.306930692
801,13709.6832592593,1,1167.95,345.135555555556,"2019-12-30",12871.2871287118
802,13709.6832592593,1,1166.03,353.985185185185,"2019-12-31",13201.3201320121
803,13642.4260740741,1,1169.5,353.985185185185,"2020-01-01",13201.3201320121
804,13474.2831111112,1,1166.21,352.215259259259,"2020-01-02",13135.313531352
805,13743.3118518519,1,1182.31,347.790444444444,"2020-01-05",12970.2970297019
806,13810.5690370371,1,1200.69,354.870148148148,"2020-01-06",13234.3234323421
807,13709.6832592593,1,1216.92,356.640074074074,"2020-01-07",13300.3300330022
808,13642.4260740741,1,1209.6,353.985185185185,"2020-01-08",13201.3201320121
809,13810.5690370371,1,1213.11,352.215259259259,"2020-01-09",13135.313531352
810,14113.2263703705,1,1255.72,356.640074074074,"2020-01-12",13300.3300330022
811,13877.8262222223,1,1270.86,364.604740740741,"2020-01-13",13597.3597359725
812,14012.3405925927,1,1263.38,358.41,"2020-01-14",13366.3366336623
813,14012.3405925927,1,1284.23,361.949851851852,"2020-01-15",13498.3498349824
814,14079.5977777779,1,1310.23,361.949851851852,"2020-01-16",13498.3498349824
815,13877.8262222223,1,1343.65,363.719777777778,"2020-01-19",13564.3564356424
816,13709.6832592593,1,1317.11,358.41,"2020-01-20",13366.3366336623
817,13743.3118518519,1,1320.47,353.985185185185,"2020-01-21",13201.3201320121
818,13642.4260740741,1,1313.42,354.870148148148,"2020-01-22",13234.3234323421
819,13608.7974814815,1,1297.47,352.215259259259,"2020-01-23",13135.313531352
820,13608.7974814815,1,1276.68,351.330296296296,"2020-01-26",13102.310231022
821,13541.5402962964,1,1300.62,351.330296296296,"2020-01-27",13102.310231022
822,13339.7687407408,1,1306.15,349.56037037037,"2020-01-28",13036.3036303619
823,13339.7687407408,0,1305.88,344.250592592593,"2020-01-29",12838.2838283818
824,13339.7687407408,1,1325.38,344.250592592593,"2020-01-30",12838.2838283818
825,13339.7687407408,1,1346.64,351.330296296296,"2020-02-02",13102.310231022
826,13339.7687407408,1,1349.13,351.330296296296,"2020-02-03",13102.310231022
827,13339.7687407408,1,1337.04,351.330296296296,"2020-02-04",13102.310231022
828,13339.7687407408,1,1342.36,349.56037037037,"2020-02-05",13036.3036303619
829,13339.7687407408,1,1333.69,349.56037037037,"2020-02-06",13036.3036303619
830,13339.7687407408,1,1319.99,338.940814814815,"2020-02-09",12640.2640264016
831,13339.7687407408,1,1324.26,336.285925925926,"2020-02-10",12541.2541254115
832,13339.7687407408,1,1341.38,336.285925925926,"2020-02-11",12541.2541254115
833,13339.7687407408,1,1345.97,334.516,"2020-02-12",12475.2475247514
834,13339.7687407408,1,1344.59,331.861111111111,"2020-02-13",12376.2376237613
835,13339.7687407408,1,1363.97,330.091185185185,"2020-02-16",12310.2310231013
836,13339.7687407408,1,1398.24,335.400962962963,"2020-02-17",12508.2508250815
837,13339.7687407408,1,1400.01,342.480666666667,"2020-02-18",12772.2772277217
838,13339.7687407408,1,1405.25,340.710740740741,"2020-02-19",12706.2706270617
839,13339.7687407408,2,1434.57,350.445333333333,"2020-02-20",13069.306930692
840,13849.5074074075,1,1504.14,364.604740740741,"2020-02-23",13597.3597359725
841,14072.5180740742,1,1502.18,378.764148148148,"2020-02-24",14125.4125412529
842,14550.3980740742,1,1545.19,384.958888888889,"2020-02-25",14356.4356435632
843,15633.5927407408,1,1596.13,398.233333333333,"2020-02-26",14851.4851485136
844,15060.1367407408,2,1632.17,428.322074074074,"2020-02-27",15973.5973597346
845,14072.5180740742,2,1591.36,412.392740740741,"2020-03-01",15379.5379537941
